unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,birth_date_year,birth_date_month,birth_date_day,death_date_year,death_date_month,death_date_day,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
-0.847579466355922,-0.8601136842508609,The Nobel Prize in Physiology or Medicine 1929,"""for his discovery of the growth-stimulating vitamins""",320,Eastbourne,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,-1.0091843260867674,False,0.6555880843715136,1861,6,20,1947,5,16,0,0,0,1,0,0,344,103,0,1,0,0,1,0,104,88,1,155,26,25,52,45,0,1,0
-1.2477707274610743,-1.4744309356943825,The Nobel Prize in Physiology or Medicine 1911,"""for his work on the dioptrics of the eye""",305,Landskrona,Sweden,Uppsala University,Uppsala,Sweden,Stockholm,Sweden,False,-1.3490411403035243,False,-0.8487560313146892,1862,6,5,1930,7,28,0,0,0,1,0,0,332,203,1,0,0,0,1,0,189,84,1,185,125,22,239,40,1,0,0
-0.8761645564348615,-0.8942424204421676,The Nobel Prize in Physiology or Medicine 1928,"""for his work on typhus""",318,Rouen,France,Institut Pasteur,Tunis,United States of America,Tunis,Tunisia,False,-1.0091843260867674,False,0.18053204783902854,1866,9,21,1936,2,28,0,0,0,1,0,0,343,215,1,0,0,0,1,0,317,31,1,57,124,26,256,42,1,0,0
-0.7522958327594572,-0.7235987394856338,The Nobel Prize in Physiology or Medicine 1933,"""for his discoveries concerning the role played by the chromosome in heredity""",325,"Lexington, KY",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"Pasadena, CA",United States of America,True,-0.6693275118700105,False,0.5764120782827661,1866,9,25,1945,12,4,0,0,0,1,0,0,348,74,1,0,0,0,1,0,200,89,1,18,94,26,196,46,0,1,0
-0.9380989182725635,-0.9624998928247812,The Nobel Prize in Physiology or Medicine 1926,"""for his discovery of the Spiroptera carcinoma""",316,Silkeborg,Denmark,Copenhagen University,Copenhagen,Denmark,Copenhagen,Denmark,False,-1.0091843260867674,False,-0.05699597042721402,1867,4,23,1928,1,30,0,0,0,1,0,0,341,91,1,0,0,0,1,0,333,27,1,29,35,7,69,8,1,0,0
-0.8237585579568057,-0.8259849480595541,The Nobel Prize in Physiology or Medicine 1930,"""for his discovery of human blood groups""",321,Vienna,Austrian Empire (Austria),Rockefeller Institute for Medical Research,"New York, NY",United States of America,"New York, NY",United States of America,False,-0.6693275118700105,False,0.18053204783902854,1868,6,14,1943,6,26,0,0,0,1,0,0,345,87,1,0,0,0,1,0,392,11,1,120,88,26,178,46,1,0,0
-0.6951256526015782,-0.6553412671030203,The Nobel Prize in Physiology or Medicine 1935,"""for his discovery of the organizer effect in embryonic development""",329,Stuttgart,W&uuml;rttemberg (Germany),University of Freiburg im Breisgau,Breisgau,Germany,Freiburg im Breisgau,Germany,False,-0.6693275118700105,False,0.4972360721940186,1869,6,27,1941,9,12,0,0,0,1,0,0,350,107,1,0,0,0,1,0,356,92,1,160,16,11,92,14,0,1,0
-1.104845277066377,-1.2014010461639286,The Nobel Prize in Physiology or Medicine 1919,"""for his discoveries relating to immunity""",309,Soignies,Belgium,Brussels University,Brussels,Belgium,Brussels,Belgium,False,-1.3490411403035243,False,-0.8487560313146892,1870,6,13,1961,4,6,0,0,0,1,0,0,336,80,1,0,0,0,1,0,337,15,1,14,21,4,43,4,1,0,0
-0.6665405625226388,-0.6212125309117135,The Nobel Prize in Physiology or Medicine 1936,"""for their discoveries relating to chemical transmission of nerve impulses""",331,Frankfurt-on-the-Main,Germany,Graz University,Graz,Austria,"New York, NY",United States of America,False,-0.6693275118700105,False,0.2597080539277761,1873,6,3,1961,12,25,0,0,0,1,0,0,351,321,0,1,0,0,1,0,113,34,1,45,44,3,178,46,1,0,0
-1.2144214557023116,-1.4403021995030758,The Nobel Prize in Physiology or Medicine 1912,"""in recognition of his work on vascular suture and the transplantation of blood vessels and organs""",306,Sainte-Foy-lès-Lyon,France,Rockefeller Institute for Medical Research,"New York, NY",United States of America,Paris,France,False,-1.3490411403035243,False,-1.6405160922021644,1873,6,28,1944,11,5,0,0,0,1,0,0,333,389,1,0,0,0,1,0,322,31,1,120,88,26,195,12,1,0,0
-0.5379076571674113,-0.3481826413812594,The Nobel Prize in Physiology or Medicine 1944,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",337,"San Francisco, CA",United States of America,Washington University,"St. Louis, MO",United States of America,"St. Louis, MO",United States of America,True,-0.32947069765325354,False,0.8139400965490087,1874,1,5,1965,12,5,0,0,0,1,0,0,356,322,0,1,0,0,1,0,324,89,1,193,113,26,234,46,0,1,0
-1.081024368667261,-1.1672723099726217,The Nobel Prize in Physiology or Medicine 1920,"""for his discovery of the capillary motor regulating mechanism""",310,Grenå,Denmark,Copenhagen University,Copenhagen,Denmark,Copenhagen,Denmark,False,-1.0091843260867674,False,-1.0862840495809318,1874,11,15,1949,9,13,0,0,0,1,0,0,337,93,1,0,0,0,1,0,132,27,1,29,35,7,69,8,1,0,0
-0.3759254800534211,-0.17753896042472558,The Nobel Prize in Physiology or Medicine 1949,"""for his discovery of the therapeutic value of leucotomy in certain psychoses""",348,Avanca,Portugal,University of Lisbon,Lisbon,Portugal,Lisbon,Portugal,False,-0.32947069765325354,False,1.2098201269927462,1874,11,29,1955,12,13,0,0,0,1,0,0,361,110,0,1,0,0,1,0,21,65,1,165,63,19,138,33,0,1,0
-0.6713047442024621,-0.6212125309117135,The Nobel Prize in Physiology or Medicine 1936,"""for their discoveries relating to chemical transmission of nerve impulses""",330,London,United Kingdom,National Institute for Medical Research,London,United Kingdom,Cambridge,United Kingdom,False,-0.6693275118700105,False,0.10135604175028101,1875,6,9,1968,7,23,0,0,0,1,0,0,351,321,0,1,0,0,1,0,208,88,1,104,65,25,52,45,1,0,0
-1.1715438205839024,-1.3720447271204623,The Nobel Prize in Physiology or Medicine 1914,"""for his work on the physiology and pathology of the vestibular apparatus""",308,Vienna,Austria,Vienna University,Vienna,Austria,Uppsala,Sweden,False,-1.3490411403035243,False,-1.7196920982909119,1876,4,22,1936,4,8,0,0,0,1,0,0,335,208,1,0,0,0,1,0,392,2,1,190,129,3,259,40,1,0,0
-1.0000332801102658,-1.0648861013987014,The Nobel Prize in Physiology or Medicine 1923,"""for the discovery of insulin""",314,Cluny,Scotland,University of Toronto,Toronto,Canada,Aberdeen,Scotland,False,-1.0091843260867674,False,-1.0071080434921842,1876,9,6,1935,3,16,0,0,0,1,0,0,339,247,0,1,0,0,1,0,87,80,1,178,121,5,0,37,1,0,0
-0.7237107426805177,-0.6894700032943271,The Nobel Prize in Physiology or Medicine 1934,"""for their discoveries concerning liver therapy in cases of anaemia""",326,"Ashland, NH",United States of America,University of Rochester,"Rochester, NY",United States of America,"Rochester, NY",United States of America,True,-0.6693275118700105,False,-0.2945239886934566,1878,8,28,1976,2,1,0,0,0,1,0,0,349,296,0,0,1,0,1,0,15,89,1,175,103,26,215,46,1,0,0
0.2243614116043073,0.40264955482748943,The Nobel Prize in Physiology or Medicine 1966,"""for his discovery of tumour-inducing viruses""",383,"Baltimore, MD",United States of America,Rockefeller University,"New York, NY",United States of America,"New York, NY",United States of America,True,0.3502429307802603,False,2.1599322000577166,1879,10,5,1972,2,16,0,0,0,1,0,0,378,113,0,1,0,0,1,0,26,89,1,121,88,26,178,46,0,1,0
-0.38068966173324437,-0.17753896042472558,The Nobel Prize in Physiology or Medicine 1949,"""for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs""",347,Frauenfeld,Switzerland,University of Zurich,Zurich,Switzerland,Ascona,Switzerland,False,-0.32947069765325354,False,0.6555880843715136,1881,3,17,1973,8,12,0,0,0,1,0,0,361,102,0,1,0,0,1,0,114,85,1,181,134,23,5,41,0,1,0
-0.5093225670884719,-0.31405390518995263,The Nobel Prize in Physiology or Medicine 1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",339,Lochfield,Scotland,London University,London,United Kingdom,London,United Kingdom,False,-0.32947069765325354,False,0.3388840600165236,1881,8,6,1955,3,11,0,0,0,1,0,0,357,249,0,0,1,0,1,0,206,80,1,88,65,25,141,45,1,0,0
-0.7951734678778664,-0.7918562118682473,The Nobel Prize in Physiology or Medicine 1931,"""for his discovery of the nature and mode of action of the respiratory enzyme""",322,Freiburg im Breisgau,Germany,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Biologie,Berlin-Dahlem,Germany,West Berlin,West Germany (Germany),False,-0.6693275118700105,False,-0.9279320374034368,1883,10,8,1970,8,1,0,0,0,1,0,0,346,106,1,0,0,0,1,0,116,34,1,74,8,11,273,48,1,0,0
-1.028618370189205,-1.0990148375900082,The Nobel Prize in Physiology or Medicine 1922,"""for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle""",312,Hanover,Germany,Kiel University,Kiel,Germany,"Philadelphia, PA",United States of America,False,-1.0091843260867674,False,-1.7196920982909119,1884,4,12,1951,10,6,0,0,0,1,0,0,338,101,0,1,0,0,1,0,139,34,1,78,58,11,201,46,1,0,0
-0.7189465610006944,-0.6894700032943271,The Nobel Prize in Physiology or Medicine 1934,"""for their discoveries concerning liver therapy in cases of anaemia""",327,"Boston, MA",United States of America,Harvard University,"Cambridge, MA",United States of America,"Brookline, MA",United States of America,True,-0.6693275118700105,False,-0.8487560313146892,1885,12,2,1950,2,25,0,0,0,1,0,0,349,296,0,0,1,0,1,0,42,89,1,50,27,26,41,46,1,0,0
-0.34734038997448163,-0.14341022423341881,The Nobel Prize in Physiology or Medicine 1950,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",349,"South Norwalk, CT",United States of America,Mayo Clinic,"Rochester, MN",United States of America,"Princeton, NJ",United States of America,True,0.010386116563503373,False,0.3388840600165236,1886,3,8,1972,5,4,0,0,0,1,0,0,362,323,0,0,1,0,1,0,339,89,1,98,102,26,208,46,1,0,0
-1.0333825518690285,-1.0990148375900082,The Nobel Prize in Physiology or Medicine 1922,"""for his discovery relating to the production of heat in the muscle""",311,Bristol,United Kingdom,London University,London,United Kingdom,Cambridge,United Kingdom,False,-1.0091843260867674,False,-1.878044110468407,1886,9,26,1977,6,3,0,0,0,1,0,0,338,115,0,1,0,0,1,0,52,88,1,88,65,25,52,45,1,0,0
0.5006839490340553,0.6415507081666367,The Nobel Prize in Physiology or Medicine 1973,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",400,Vienna,Austria,Zoologisches Institut der Universität München,Munich,Federal Republic of Germany,Munich,West Germany (Germany),False,0.6900997449970172,False,2.1599322000577166,1886,11,20,1982,6,12,0,0,0,1,0,0,385,302,0,0,1,0,1,0,392,2,1,199,80,8,167,48,0,1,0
-0.42833147853147674,-0.2457964328073391,The Nobel Prize in Physiology or Medicine 1947,"""for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar""",345,Buenos Aires,Argentina,Instituto de Biologia y Medicina Experimental (Institute for Biology and Experimental Medicine),Buenos Aires,Argentina,Buenos Aires,Argentina,False,-0.32947069765325354,False,0.0221800356615335,1887,4,10,1971,9,21,0,0,0,1,0,0,359,108,0,1,0,0,1,0,58,0,1,65,23,1,45,0,1,0,0
-0.5331434754875881,-0.3481826413812594,The Nobel Prize in Physiology or Medicine 1944,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",338,"Platteville, WI",United States of America,Rockefeller Institute for Medical Research,"New York, NY",United States of America,"New York, NY",United States of America,True,-0.32947069765325354,False,-0.2945239886934566,1888,7,5,1963,5,11,0,0,0,1,0,0,356,322,0,1,0,0,1,0,293,89,1,120,88,26,178,46,1,0,0
-0.27587766477713305,-0.07515275185080528,The Nobel Prize in Physiology or Medicine 1952,"""for his discovery of streptomycin, the first antibiotic effective against tuberculosis""",353,Priluka (Nova Pryluka),Russian Empire (Ukraine),Rutgers University,"New Brunswick, NJ",United States of America,"Hyannis, MA",United States of America,False,0.010386116563503373,False,0.3388840600165236,1888,7,22,1973,8,16,0,0,0,1,0,0,364,88,1,0,0,0,1,0,302,78,1,126,86,26,113,46,1,0,0
-0.7665883777989269,-0.7577274756769405,The Nobel Prize in Physiology or Medicine 1932,"""for their discoveries regarding the functions of neurons""",324,London,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,-0.6693275118700105,False,-1.3238120678471743,1889,11,30,1977,8,8,0,0,0,1,0,0,347,320,0,1,0,0,1,0,208,88,1,155,26,25,52,45,1,0,0
-0.4664449319700627,-0.2799251689986459,The Nobel Prize in Physiology or Medicine 1946,"""for the discovery of the production of mutations by means of X-ray irradiation""",342,"New York, NY",United States of America,Indiana University,"Bloomington, IN",United States of America,Paris,United States of America,True,-0.32947069765325354,False,-0.2945239886934566,1890,12,21,1967,4,5,0,0,0,1,0,0,358,256,1,0,0,0,1,0,259,89,1,54,12,26,195,46,1,0,0
-1.004797461790089,-1.0648861013987014,The Nobel Prize in Physiology or Medicine 1923,"""for the discovery of insulin""",313,Alliston,Canada,University of Toronto,Toronto,Canada,Newfoundland,Canada,False,-1.0091843260867674,False,-2.194748134823397,1891,11,14,1941,2,21,0,0,0,1,0,0,339,247,0,1,0,0,1,0,6,22,1,178,121,5,179,5,1,0,0
-0.7141823793208713,-0.6894700032943271,The Nobel Prize in Physiology or Medicine 1934,"""for their discoveries concerning liver therapy in cases of anaemia""",328,"Stoughton, WI",United States of America,Harvard University,"Cambridge, MA",United States of America,"Brookline, MA",United States of America,True,-0.6693275118700105,False,-1.402988073935922,1892,2,6,1987,10,9,0,0,0,1,0,0,349,296,0,0,1,0,1,0,352,89,1,50,27,26,41,46,1,0,0
-0.6046062006849366,-0.5529550585291,The Nobel Prize in Physiology or Medicine 1938,"""for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration""",333,Ghent,Belgium,Ghent University,Ghent,Belgium,Knokke,Belgium,False,-0.6693275118700105,False,-1.0862840495809318,1892,3,28,1968,7,18,0,0,0,1,0,0,353,258,1,0,0,0,1,0,124,15,1,42,43,4,122,4,1,0,0
-0.6331912907638761,-0.5870837947204067,The Nobel Prize in Physiology or Medicine 1937,"""for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid""",332,Budapest,Austria-Hungary (Hungary),Szeged University,Szeged,Hungary,"Woods Hole, MA",United States of America,False,-0.6693275118700105,False,-1.244636061758427,1893,9,16,1986,10,22,0,0,0,1,0,0,352,76,1,0,0,0,1,0,57,7,1,138,118,12,280,46,1,0,0
-0.5569643838867042,-0.38231137757256617,The Nobel Prize in Physiology or Medicine 1943,"""for his discovery of the chemical nature of vitamin K""",336,"Hume, IL",United States of America,Saint Louis University,"St. Louis, MO",United States of America,"St. Louis, MO",United States of America,True,-0.32947069765325354,False,-0.7695800252259417,1893,11,13,1986,10,23,0,0,0,1,0,0,355,95,0,1,0,0,1,0,152,89,1,128,113,26,234,46,1,0,0
-0.5617285655665275,-0.38231137757256617,The Nobel Prize in Physiology or Medicine 1943,"""for his discovery of vitamin K""",335,Copenhagen,Denmark,Polytechnic Institute,Copenhagen,Denmark,Copenhagen,Denmark,False,-0.32947069765325354,False,-0.9279320374034368,1895,2,21,1976,4,17,0,0,0,1,0,0,355,114,0,1,0,0,1,0,89,27,1,114,35,7,69,8,1,0,0
-0.15200894110172875,0.061362192914421784,The Nobel Prize in Physiology or Medicine 1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",360,Paris,France,"Columbia University Division, Cardio-Pulmonary Laboratory, Bellevue Hospital","New York, NY",United States of America,"Great Barrington, MA",United States of America,False,0.010386116563503373,False,0.10135604175028101,1895,9,24,1988,2,19,0,0,0,1,0,0,368,294,0,0,1,0,1,0,283,31,1,28,88,26,97,46,1,0,0
-0.5760211106059973,-0.5188263223377932,The Nobel Prize in Physiology or Medicine 1939,"""for the discovery of the antibacterial effects of prontosil""",334,Lagow,Germany (Poland),Munster University,Munster,Germany,Burgberg,West Germany (Germany),False,-0.6693275118700105,False,-1.244636061758427,1895,10,30,1964,4,24,0,0,0,1,0,0,354,252,1,0,0,0,1,0,186,36,1,102,81,11,47,48,1,0,0
-0.33781202661483517,-0.14341022423341881,The Nobel Prize in Physiology or Medicine 1950,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",351,"Pittsburgh, PA",United States of America,Mayo Clinic,"Rochester, MN",United States of America,Ocho Rios,Jamaica,True,0.010386116563503373,False,-0.45287600087095164,1896,2,28,1965,3,30,0,0,0,1,0,0,362,323,0,0,1,0,1,0,292,89,1,98,102,26,183,23,1,0,0
-0.43309566021129997,-0.2457964328073391,The Nobel Prize in Physiology or Medicine 1947,"""for their discovery of the course of the catalytic conversion of glycogen""",344,Prague,Austria-Hungary (Czech Republic),Washington University,"St. Louis, MO",United States of America,"St. Louis, MO",United States of America,False,-0.32947069765325354,True,-0.6904040191371942,1896,8,15,1957,10,26,0,0,0,1,0,0,359,330,0,0,0,1,1,0,299,6,0,193,113,26,234,46,1,0,0
-0.43785984189112326,-0.2457964328073391,The Nobel Prize in Physiology or Medicine 1947,"""for their discovery of the course of the catalytic conversion of glycogen""",343,Prague,Austria-Hungary (Czech Republic),Washington University,"St. Louis, MO",United States of America,"Cambridge, MA",United States of America,False,-0.32947069765325354,False,-0.6904040191371942,1896,12,5,1984,10,20,0,0,0,1,0,0,359,330,0,0,0,1,1,0,299,6,1,193,113,26,53,46,1,0,0
-0.21870748461925413,-0.0068952794681917465,The Nobel Prize in Physiology or Medicine 1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",356,"West Hartford, CT",United States of America,Harvard Medical School,"Boston, MA",United States of America,"Waterford, CT",United States of America,True,0.010386116563503373,False,-0.21534798260470905,1897,2,10,1985,9,8,0,0,0,1,0,0,366,328,0,0,1,0,1,0,406,89,1,49,15,26,271,46,1,0,0
-0.3425762082946584,-0.14341022423341881,The Nobel Prize in Physiology or Medicine 1950,"""for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects""",350,Wloclawek,Poland,Basel University,Basel,Switzerland,Basel,Switzerland,False,0.010386116563503373,False,-0.5320520069596991,1897,7,20,1996,8,1,0,0,0,1,0,0,362,323,0,0,1,0,1,0,414,63,1,6,4,23,14,41,1,0,0
0.5626183108717574,0.6756794443579436,The Nobel Prize in Physiology or Medicine 1974,"""for their discoveries concerning the structural and functional organization of the cell""",403,Longlier,Belgium,Université Catholique de Louvain,Louvain,Belgium,Brussels,Belgium,False,0.6900997449970172,False,1.2889961330814939,1898,8,24,1983,5,22,0,0,0,1,0,0,386,314,0,0,1,0,1,0,209,15,1,182,68,4,43,4,0,1,0
-0.4997942037288254,-0.31405390518995263,The Nobel Prize in Physiology or Medicine 1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",341,Adelaide,Australia,University of Oxford,Oxford,United Kingdom,Oxford,United Kingdom,False,-0.32947069765325354,False,-1.0071080434921842,1898,9,24,1968,2,21,0,0,0,1,0,0,357,249,0,0,1,0,1,0,2,1,1,172,92,25,190,45,1,0,0
-0.3997463884525373,-0.21166769661603232,The Nobel Prize in Physiology or Medicine 1948,"""for his discovery of the high efficiency of DDT as a contact poison against several arthropods""",346,Olten,Switzerland,Laboratorium der Farben-Fabriken J.R. Geigy A.G. (Laboratory of the J.R. Geigy Dye-Factory Co.),Basel,Switzerland,Basel,Switzerland,False,-0.32947069765325354,False,-0.8487560313146892,1899,1,12,1965,10,12,0,0,0,1,0,0,360,104,1,0,0,0,1,0,274,85,1,83,4,23,14,41,1,0,0
-0.3092269365358957,-0.10928148804211205,The Nobel Prize in Physiology or Medicine 1951,"""for his discoveries concerning yellow fever and how to combat it""",352,Pretoria,South Africa,"Laboratories of the Division of Medicine and Public Health, Rockefeller Foundation","New York, NY",United States of America,"New Haven, CT",United States of America,False,0.010386116563503373,False,-0.6112280130484467,1899,1,30,1972,8,11,0,0,0,1,0,0,363,75,1,0,0,0,1,0,301,81,1,82,88,26,176,46,1,0,0
0.019501599371907933,0.23200587387095561,The Nobel Prize in Physiology or Medicine 1961,"""for his discoveries of the physical mechanism of stimulation within the cochlea""",371,Budapest,Hungary,Harvard University,"Cambridge, MA",United States of America,"Honolulu, HI",United States of America,False,0.3502429307802603,False,0.18053204783902854,1899,6,3,1972,6,13,0,0,0,1,0,0,373,78,1,0,0,0,1,0,57,41,1,50,27,26,110,46,1,0,0
-0.24252839301837034,-0.04102401565949851,The Nobel Prize in Physiology or Medicine 1953,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",355,Koenigsberg (Kaliningrad),Germany (Russia),Harvard Medical School,"Boston, MA",United States of America,"Poughkeepsie, NY",United States of America,False,0.010386116563503373,False,-0.45287600087095164,1899,6,12,1986,7,24,0,0,0,1,0,0,365,84,0,1,0,0,1,0,179,37,1,49,15,26,204,46,1,0,0
-0.009083490707031515,0.19787713767964885,The Nobel Prize in Physiology or Medicine 1960,"""for discovery of acquired immunological tolerance""",369,Traralgon,Australia,Walter and Eliza Hall Institute for Medical Research,Melbourne,Australia,Melbourne,Australia,False,0.3502429307802603,False,0.10135604175028101,1899,9,3,1985,8,31,0,0,0,1,0,0,372,17,0,1,0,0,1,0,377,1,1,192,75,2,153,1,1,0,0
-0.24729257469819357,-0.04102401565949851,The Nobel Prize in Physiology or Medicine 1953,"""for his discovery of the citric acid cycle""",354,Hildesheim,Germany,Sheffield University,Sheffield,United Kingdom,Oxford,United Kingdom,False,0.010386116563503373,False,-0.5320520069596991,1900,8,25,1981,11,22,0,0,0,1,0,0,365,96,0,1,0,0,1,0,146,34,1,130,112,25,190,45,1,0,0
0.25771068336307,0.43677829101879617,The Nobel Prize in Physiology or Medicine 1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",385,Helsinki,Russian Empire (Finland),Karolinska Institutet,Stockholm,Sweden,Stockholm,Sweden,False,0.3502429307802603,False,0.5764120782827661,1900,10,30,1991,3,12,0,0,0,1,0,0,379,312,0,0,1,0,1,0,145,73,1,76,116,22,239,40,0,1,0
0.22912559328413054,0.40264955482748943,The Nobel Prize in Physiology or Medicine 1966,"""for his discoveries concerning hormonal treatment of prostatic cancer""",384,Halifax,Canada,"University of Chicago, Ben May Laboratory for Cancer Research","Chicago, IL",United States of America,"Chicago, IL",United States of America,False,0.3502429307802603,False,0.4180600661052711,1901,9,22,1997,1,12,0,0,0,1,0,0,378,69,0,1,0,0,1,0,136,22,1,157,30,26,62,46,0,1,0
0.18148377648589814,0.3685208186361827,The Nobel Prize in Physiology or Medicine 1965,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",381,Ainay-le-Château,France,Institut Pasteur,Paris,France,Paris,France,False,0.3502429307802603,False,0.2597080539277761,1902,5,8,1994,9,30,0,0,0,1,0,0,377,292,0,0,1,0,1,0,4,31,1,57,93,10,195,12,1,0,0
1.0152155704549655,0.9828380700797045,The Nobel Prize in Physiology or Medicine 1983,"""for her discovery of mobile genetic elements""",428,"Hartford, CT",United States of America,Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",United States of America,"Huntington, NY",United States of America,True,1.0299565592137743,True,1.6848761635252314,1902,6,16,1992,9,2,0,0,0,1,0,0,395,31,1,0,0,0,1,0,142,89,0,24,32,26,112,46,0,1,0
0.09096432456925656,0.30026334625356915,The Nobel Prize in Physiology or Medicine 1963,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane""",375,Melbourne,Australia,Australian National University,Canberra,Australia,Contra,Switzerland,False,0.3502429307802603,False,0.0221800356615335,1903,1,27,1997,5,2,0,0,0,1,0,0,375,309,0,0,1,0,1,0,224,1,1,4,28,2,68,41,1,0,0
-0.1805940311806682,0.02723345672311502,The Nobel Prize in Physiology or Medicine 1955,"""for his discoveries concerning the nature and mode of action of oxidation enzymes""",359,Linköping,Sweden,"Karolinska Institutet, Nobel Medical Institute",Stockholm,Sweden,Stockholm,Sweden,False,0.010386116563503373,False,-0.6112280130484467,1903,7,6,1982,8,15,0,0,0,1,0,0,367,73,1,0,0,0,1,0,203,84,1,77,116,22,239,40,1,0,0
-0.08531039758420338,0.1296196652970353,The Nobel Prize in Physiology or Medicine 1958,"""for their discovery that genes act by regulating definite chemical events""",364,"Wahoo, NE",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"Pomona, CA",United States of America,True,0.010386116563503373,False,-0.3736999947822041,1903,10,22,1989,6,9,0,0,0,1,0,0,370,333,0,0,0,1,1,0,399,89,1,18,94,26,203,46,1,0,0
0.5054481307138785,0.6415507081666367,The Nobel Prize in Physiology or Medicine 1973,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",401,Vienna,Austria,"Konrad-Lorenz-Institut der Österreichischen Akademie der Wissen­schaften, Forschungsstelle für Ethologie",Altenberg; Grünau im Almtal,Austria,Vienna,Austria,False,0.6900997449970172,False,0.8139400965490087,1903,11,7,1989,2,27,0,0,0,1,0,0,385,302,0,0,1,0,1,0,392,2,1,79,0,3,265,2,0,1,0
0.8865826650997378,0.8804518615057841,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",421,"Bradford, MA",United States of America,Jackson Laboratory,"Bar Harbor, ME",United States of America,"Bar Harbor, ME",United States of America,True,1.0299565592137743,False,1.3681721391702413,1903,12,19,1996,6,6,0,0,0,1,0,0,392,293,0,0,1,0,1,0,45,89,1,68,3,26,13,46,0,1,0
0.26247486504289325,0.43677829101879617,The Nobel Prize in Physiology or Medicine 1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",386,"Bloomsburg, PA",United States of America,Rockefeller University,"New York, NY",United States of America,"Fallston, MD",United States of America,True,0.3502429307802603,False,0.3388840600165236,1903,12,22,1983,3,17,0,0,0,1,0,0,379,312,0,0,1,0,1,0,36,89,1,121,88,26,87,46,1,0,0
-0.1472447594219055,0.061362192914421784,The Nobel Prize in Physiology or Medicine 1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",361,Berlin,Germany,Mainz University,Mainz,Federal Republic of Germany,Schopfheim,West Germany (Germany),False,0.010386116563503373,False,-0.6112280130484467,1904,8,29,1979,6,1,0,0,0,1,0,0,368,294,0,0,1,0,1,0,30,34,1,92,71,8,230,48,1,0,0
0.37681522535865103,0.5391644995927165,The Nobel Prize in Physiology or Medicine 1970,"""for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation""",395,Stockholm,Sweden,Karolinska Institutet,Stockholm,Sweden,Stockholm,Sweden,False,0.6900997449970172,False,0.4180600661052711,1905,2,7,1983,3,9,0,0,0,1,0,0,382,307,0,0,1,0,1,0,351,84,1,76,116,22,239,40,0,1,0
1.243896291086481,1.1534817510362383,The Nobel Prize in Physiology or Medicine 1988,"""for their discoveries of important principles for drug treatment""",439,"Hoquiam, WA",United States of America,Wellcome Research Laboratories,"Research Triangle Park, NC",United States of America,"Chapel Hill, NC",United States of America,True,1.0299565592137743,False,1.8432281757027265,1905,4,18,1998,2,27,0,0,0,1,0,0,398,318,0,0,1,0,1,0,151,89,1,194,100,26,58,46,0,1,0
