state,totalsamples,date_year,date_month,date_day,date_dayofweek,date_quarter,date_week_of_year,state_encoded
Manipur,-0.08715810819180678,2020,10,15,3,4,42,21
Manipur,-0.08683021460649219,2020,10,16,4,4,42,21
Manipur,-0.08620662624848612,2020,10,17,5,4,42,21
Manipur,-0.08581827201064783,2020,10,18,6,4,42,21
Manipur,-0.08552946694022065,2020,10,19,0,4,43,21
Manipur,-0.08511749086604753,2020,10,20,1,4,43,21
Manipur,-0.08481715608979025,2020,10,21,2,4,43,21
Manipur,-0.08400164031156358,2020,10,23,4,4,43,21
Manipur,-0.08368148006552528,2020,10,24,5,4,43,21
Manipur,-0.0834248738077212,2020,10,25,6,4,43,21
Manipur,-0.08276810239391141,2020,10,27,1,4,44,21
Manipur,-0.08213045341903935,2020,10,29,3,4,44,21
Manipur,-0.08143768682605267,2020,10,31,5,4,44,21
Manipur,-0.08112033870338756,2020,11,1,6,4,44,21
Manipur,-0.08072748506815217,2020,11,2,0,4,45,21
Manipur,-0.0804627236525658,2020,11,3,1,4,45,21
Manipur,-0.08012006641954195,2020,11,4,2,4,45,21
Manipur,-0.07943278346713299,2020,11,6,4,4,45,21
Manipur,-0.07916914690089592,2020,11,7,5,4,45,21
Manipur,-0.07878557327279206,2020,11,8,6,4,45,21
Manipur,-0.07848791001373934,2020,11,9,0,4,46,21
Manipur,-0.07780287676002892,2020,11,11,2,4,46,21
Manipur,-0.07745600134194527,2020,11,12,3,4,46,21
Manipur,-0.07715257322997748,2020,11,13,4,4,46,21
Manipur,-0.07689863848937795,2020,11,14,5,4,46,21
Manipur,-0.07628657983720195,2020,11,16,0,4,47,21
Manipur,-0.07601042932195418,2020,11,17,1,4,47,21
Manipur,-0.07581934553874554,2020,11,18,2,4,47,21
Manipur,-0.07555275624296662,2020,11,19,3,4,47,21
Manipur,-0.07498372307840052,2020,11,21,5,4,47,21
Manipur,-0.07462419310513749,2020,11,22,6,4,47,21
Manipur,-0.07382498764247535,2020,11,24,1,4,48,21
Manipur,-0.0728203565674013,2020,11,27,4,4,48,21
Manipur,-0.07244760961428423,2020,11,28,5,4,48,21
Manipur,-0.07210917056632017,2020,11,29,6,4,48,21
Manipur,-0.0718217715575796,2020,11,30,0,4,49,21
Manipur,-0.07144311914537883,2020,12,1,1,4,49,21
Manipur,-0.0710094897212321,2020,12,2,2,4,49,21
Manipur,-0.07071702889041978,2020,12,3,3,4,49,21
Manipur,-0.07043019230635385,2020,12,4,4,4,49,21
Manipur,-0.07014068420508338,2020,12,5,5,4,49,21
Manipur,-0.0697956366671923,2020,12,6,6,4,49,21
Manipur,-0.06945494792052967,2020,12,7,0,4,50,21
Manipur,-0.06907967005637675,2020,12,8,1,4,50,21
Manipur,-0.06828369853559378,2020,12,10,3,4,50,21
Manipur,-0.06797591163239755,2020,12,11,4,4,50,21
Manipur,-0.06767178048958646,2020,12,12,5,4,50,21
Manipur,-0.06729622141309621,2020,12,13,6,4,50,21
Manipur,-0.06706843941986738,2020,12,14,0,4,51,21
Manipur,-0.06673379673845713,2020,12,15,1,4,51,21
Manipur,-0.06615210901871166,2020,12,17,3,4,51,21
Manipur,-0.06511584155568914,2020,12,22,1,4,52,21
Manipur,-0.06493938081402113,2020,12,23,2,4,52,21
Manipur,-0.06477360614117127,2020,12,24,3,4,52,21
Manipur,-0.06465029453125665,2020,12,25,4,4,52,21
Manipur,-0.06447228712173338,2020,12,26,5,4,52,21
Manipur,-0.06432493185697793,2020,12,27,6,4,52,21
Manipur,-0.0642034481272559,2020,12,28,0,4,53,21
Manipur,-0.06301827873162269,2021,1,5,1,1,1,21
Manipur,-0.06279274643709241,2021,1,6,2,1,1,21
Manipur,-0.06256566747470689,2021,1,7,3,1,1,21
Manipur,-0.06241409402489165,2021,1,8,4,1,1,21
Manipur,-0.062211621142021584,2021,1,9,5,1,1,21
Manipur,-0.06206201617856758,2021,1,10,6,1,1,21
Manipur,-0.061943203966050076,2021,1,11,0,1,2,21
Manipur,-0.06175212018284145,2021,1,12,1,1,2,21
Manipur,-0.061529400011684374,2021,1,13,2,1,2,21
Manipur,-0.06137740474336316,2021,1,14,3,1,2,21
Manipur,-0.06120235006338175,2021,1,15,4,1,2,21
Manipur,-0.061054713586288986,2021,1,16,5,1,2,21
Manipur,-0.06088050254331953,2021,1,17,6,1,2,21
Manipur,-0.0607649242726812,2021,1,18,0,1,3,21
Manipur,-0.06062291204233483,2021,1,19,1,1,3,21
Manipur,-0.06044743554384743,2021,1,20,2,1,3,21
Manipur,-0.06028025480931097,2021,1,21,3,1,3,21
Manipur,-0.060104215886148935,2021,1,22,4,1,3,21
Manipur,-0.059942378186021536,2021,1,23,5,1,3,21
Manipur,-0.05982005081928754,2021,1,24,6,1,3,21
Manipur,-0.059638387649379114,2021,1,25,0,1,4,21
Manipur,-0.05945813054115729,2021,1,26,1,1,4,21
Manipur,-0.05934072439032638,2021,1,27,2,1,4,21
Manipur,-0.059114910883458785,2021,1,28,3,1,4,21
Manipur,-0.0589359192307549,2021,1,29,4,1,4,21
Manipur,-0.05867931297295082,2021,1,30,5,1,4,21
Manipur,-0.058495118892006516,2021,1,31,6,1,4,21
Manipur,-0.05815330529599461,2021,2,2,1,1,5,21
Manipur,-0.057955472416690315,2021,2,3,2,1,5,21
Manipur,-0.05773668921825571,2021,2,4,3,1,5,21
Manipur,-0.05755137028796214,2021,2,5,4,1,5,21
Manipur,-0.05734650710022485,2021,2,6,5,1,5,21
Manipur,-0.05710803903817788,2021,2,7,6,1,5,21
Manipur,-0.057020019576596866,2021,2,8,0,1,6,21
Manipur,-0.056760601195419584,2021,2,9,1,1,6,21
Manipur,-0.056502588875928905,2021,2,10,2,1,6,21
Manipur,-0.056356920885197385,2021,2,11,3,1,6,21
Manipur,-0.05618931833215494,2021,2,12,4,1,6,21
Manipur,-0.05600863940542713,2021,2,13,5,1,6,21
Manipur,-0.05586240899002097,2021,2,14,6,1,6,21
Manipur,-0.055693822193797905,2021,2,15,0,1,7,21
Manipur,-0.0555253760037435,2021,2,16,1,1,7,21
Manipur,-0.05534666556337693,2021,2,17,2,1,7,21
Manipur,-0.055146442379205414,2021,2,18,3,1,7,21
Manipur,-0.0549497343492504,2021,2,19,4,1,7,21
Manipur,-0.05479380210820671,2021,2,20,5,1,7,21
Manipur,-0.054668522011930856,2021,2,21,6,1,7,21
Manipur,-0.05451708916828428,2021,2,22,0,1,8,21
Manipur,-0.05436354723210781,2021,2,23,1,1,8,21
Manipur,-0.05419257013101753,2021,2,24,2,1,8,21
Manipur,-0.05403227909874539,2021,2,25,3,1,8,21
Manipur,-0.053890407474567685,2021,2,26,4,1,8,21
Manipur,-0.0537453019085108,2021,2,27,5,1,8,21
Manipur,-0.053627614545342574,2021,2,28,6,1,8,21
Manipur,-0.053545219330507945,2021,3,1,0,1,9,21
Manipur,-0.05339294284984941,2021,3,2,1,1,9,21
Manipur,-0.05328566034316201,2021,3,3,2,1,9,21
Manipur,-0.05315644327416368,2021,3,4,3,1,9,21
Manipur,-0.05286862244691713,2021,3,6,5,1,9,21
Manipur,-0.052734202949678385,2021,3,7,6,1,9,21
Manipur,-0.05212087884198447,2021,3,11,3,1,10,21
Manipur,-0.05200642542069541,2021,3,12,4,1,10,21
Manipur,-0.05187566168384183,2021,3,13,5,1,10,21
Manipur,-0.05177498766708143,2021,3,14,6,1,10,21
Manipur,-0.05169582639412598,2021,3,15,0,1,11,21
Manipur,-0.051563656595585795,2021,3,16,1,1,11,21
Manipur,-0.05140055343994046,2021,3,17,2,1,11,21
Manipur,-0.05131633034491326,2021,3,18,3,1,11,21
Manipur,-0.051183035697023795,2021,3,19,4,1,11,21
Manipur,-0.051048194381279076,2021,3,20,5,1,11,21
Manipur,-0.0509456924843261,2021,3,21,6,1,11,21
Manipur,-0.050842909375035814,2021,3,22,0,1,12,21
Manipur,-0.05070216260020738,2021,3,23,1,1,12,21
Manipur,-0.05057547644224493,2021,3,24,2,1,12,21
Manipur,-0.050451039982981026,2021,3,25,3,1,12,21
Manipur,-0.05034656959966682,2021,3,26,4,1,12,21
Manipur,-0.05024181800401529,2021,3,27,5,1,12,21
Manipur,-0.05014269065511015,2021,3,28,6,1,12,21
Manipur,-0.050092213040561294,2021,3,29,0,1,13,21
Manipur,-0.050017972983508935,2021,3,30,1,1,13,21
Manipur,-0.04991561169272462,2021,3,31,2,1,13,21
Manipur,-0.04978316068184712,2021,4,1,3,2,13,21
Manipur,-0.04966237998296837,2021,4,2,4,2,13,21
Manipur,-0.04953077260910283,2021,4,3,5,2,13,21
Manipur,-0.049335611247003065,2021,4,4,6,2,13,21
Manipur,-0.04918952143776557,2021,4,5,0,2,14,21
Manipur,-0.04902993343633673,2021,4,6,1,2,14,21
Manipur,-0.04890577818941015,2021,4,7,2,2,14,21
Manipur,-0.04875547019511285,2021,4,8,3,2,14,21
Manipur,-0.048664076185484004,2021,4,9,4,2,14,21
Manipur,-0.0485165803145599,2021,4,10,5,2,14,21
Manipur,-0.04841435962994425,2021,4,11,6,2,14,21
Manipur,-0.048286126804126535,2021,4,12,0,2,15,21
Manipur,-0.04817209520134346,2021,4,13,1,2,15,21
Manipur,-0.048052720564151316,2021,4,14,2,2,15,21
Manipur,-0.04793334592695917,2021,4,15,3,2,15,21
Manipur,-0.047765602767748064,2021,4,16,4,2,15,21
Manipur,-0.047602921430608715,2021,4,17,5,2,15,21
Manipur,-0.04743489705906029,2021,4,18,6,2,15,21
Manipur,-0.047298930893966286,2021,4,19,0,2,16,21
Manipur,-0.047024327046573756,2021,4,20,1,2,16,21
Manipur,-0.04680427839262121,2021,4,21,2,2,16,21
Manipur,-0.046588729136065786,2021,4,22,3,2,16,21
Manipur,-0.04633577863864686,2021,4,23,4,2,16,21
Manipur,-0.04616255183885802,2021,4,24,5,2,16,21
Manipur,-0.04591114800929435,2021,4,25,6,2,16,21
Manipur,-0.04575816849779252,2021,4,26,0,2,17,21
Manipur,-0.04549875011661524,2021,4,27,1,2,17,21
Manipur,-0.04516734137708416,2021,4,28,2,2,17,21
Manipur,-0.044804718068110615,2021,4,29,3,2,17,21
Manipur,-0.04452983300838076,2021,4,30,4,2,17,21
Manipur,-0.04421740610161875,2021,5,1,5,2,17,21
Manipur,-0.04389963616044767,2021,5,2,6,2,17,21
Manipur,-0.0435964892608172,2021,5,3,0,2,18,21
Manipur,-0.04324877020572159,2021,5,4,1,2,18,21
Manipur,-0.04297557242001565,2021,5,5,2,2,18,21
Manipur,-0.04264402307431591,2021,5,6,3,2,18,21
Manipur,-0.042163009371330835,2021,5,7,4,2,18,21
Manipur,-0.041765937551035644,2021,5,8,5,2,18,21
Manipur,-0.04132105963339613,2021,5,9,6,2,18,21
Manipur,-0.040967716331554126,2021,5,10,0,2,19,21
Manipur,-0.04048374989902719,2021,5,11,1,2,19,21
Manipur,-0.0399888161853448,2021,5,12,2,2,19,21
Manipur,-0.03945915274800345,2021,5,13,3,2,19,21
Manipur,-0.039005135429401046,2021,5,14,4,2,19,21
Manipur,-0.038522715664729375,2021,5,15,5,2,19,21
Manipur,-0.0380497165133579,2021,5,16,6,2,19,21
Manipur,-0.03769145199561281,2021,5,17,0,2,20,21
Manipur,-0.03724137164973288,2021,5,18,1,2,20,21
Manipur,-0.03680619555773089,2021,5,19,2,2,20,21
Manipur,-0.036368488554693025,2021,5,20,3,2,20,21
Manipur,-0.035924594880234126,2021,5,21,4,2,20,21
Manipur,-0.03547985756876327,2021,5,22,5,2,20,21
Manipur,-0.03497240990607016,2021,5,23,6,2,20,21
Manipur,-0.034606833867554754,2021,5,24,0,2,21,21
Manipur,-0.034074217700671545,2021,5,25,1,2,21,21
Manipur,-0.03350124756338298,2021,5,26,2,2,21,21
Manipur,-0.03289692225048328,2021,5,27,3,2,21,21
Manipur,-0.03229133148206565,2021,5,28,4,2,21,21
Manipur,-0.031602361255632774,2021,5,29,5,2,21,21
Manipur,-0.030703466019390856,2021,5,30,6,2,21,21
Manipur,-0.03004992854746024,2021,5,31,0,2,22,21
Manipur,-0.029245661262726354,2021,6,1,1,2,22,21
Manipur,-0.02827097930157682,2021,6,2,2,2,22,21
Manipur,-0.027460103526915924,2021,6,3,3,2,22,21
Manipur,-0.026378982696090944,2021,6,4,4,2,22,21
Manipur,-0.02522193453418969,2021,6,5,5,2,22,21
Manipur,-0.02398839661653752,2021,6,6,6,2,22,21
Manipur,-0.023287193653431244,2021,6,7,0,2,23,21
Manipur,-0.02203186177963681,2021,6,8,1,2,23,21
Manipur,-0.02077428020714382,2021,6,9,2,2,23,21
Manipur,-0.019507699839856604,2021,6,10,3,2,23,21
Manipur,-0.018408159600937196,2021,6,11,4,2,23,21
Manipur,-0.01728921571074274,2021,6,12,5,2,23,21
Manipur,-0.01657788910349296,2021,6,13,6,2,23,21
Manipur,-0.015838722474848545,2021,6,14,0,2,24,21
Manipur,-0.014703468269089555,2021,6,15,1,2,24,21
Manipur,-0.013509440684830782,2021,6,16,2,2,24,21
Manipur,-0.012682113988436688,2021,6,17,3,2,24,21
Manipur,-0.011860692751126308,2021,6,18,4,2,24,21
Manipur,-0.011034912722587473,2021,6,19,5,2,24,21
Manipur,-0.010403450419136444,2021,6,20,6,2,24,21
Manipur,-0.010083993203941445,2021,6,21,0,2,25,21
Manipur,-0.009410349049892483,2021,6,22,1,2,25,21
Manipur,-0.008660074533923945,2021,6,23,2,2,25,21
Manipur,-0.008059123769072085,2021,6,24,3,2,25,21
Manipur,-0.007413600848755077,2021,6,25,4,2,25,21
Manipur,-0.006778623391087551,2021,6,26,5,2,25,21
Manipur,-0.00604958040658664,2021,6,27,6,2,25,21
Manipur,-0.00541783689079829,2021,6,28,0,2,26,21
Manipur,-0.004801138235056535,2021,6,29,1,2,26,21
Manipur,-0.004097826179420361,2021,6,30,2,2,26,21
Manipur,-0.003470722667197783,2021,7,1,3,3,26,21
Manipur,-0.0027934227527636668,2021,7,2,4,3,26,21
Manipur,-0.0021687095454083053,2021,7,3,5,3,26,21
Manipur,-0.0015612908967980953,2021,7,4,6,3,26,21
Manipur,-0.0011107887324121894,2021,7,5,0,3,27,21
Manipur,-0.0003980560634758112,2021,7,6,1,3,27,21
Manipur,0.00038863545017560656,2021,7,7,2,3,27,21
Manipur,0.0010058965305920005,2021,7,8,3,3,27,21
Manipur,0.001765169841354763,2021,7,9,4,3,27,21
Manipur,0.002601776544880399,2021,7,10,5,3,27,21
Manipur,0.003490407530810151,2021,7,11,6,3,27,21
Manipur,0.004407300356640517,2021,7,12,0,3,28,21
Manipur,0.0051048475593616395,2021,7,13,1,3,28,21
Manipur,0.006172610804163939,2021,7,14,2,3,28,21
Manipur,0.007164727930227282,2021,7,15,3,3,28,21
Manipur,0.008174842645879076,2021,7,16,4,3,28,21
Manipur,0.009150930668715205,2021,7,17,5,3,28,21
Manipur,0.01001903315402063,2021,7,18,6,3,28,21
Manipur,0.010629123319835376,2021,7,19,0,3,29,21
Manipur,0.011652595621509847,2021,7,20,1,3,29,21
Manipur,0.012616029089166597,2021,7,21,2,3,29,21
Manipur,0.013397096356071624,2021,7,22,3,3,29,21
Manipur,0.014358280125029817,2021,7,23,4,3,29,21
Manipur,0.015352084525117077,2021,7,24,5,3,29,21
Manipur,0.01652291209154699,2021,7,25,6,3,29,21
Manipur,0.017210195043955948,2021,7,26,0,3,30,21
Manipur,0.01810009148540364,2021,7,27,1,3,30,21
Manipur,0.019123001362403472,2021,7,28,2,3,30,21
Manipur,0.020058735414834244,2021,7,29,3,3,30,21
Manipur,0.020997000378300896,2021,7,30,4,3,30,21
Manipur,0.021906019258686314,2021,7,31,5,3,30,21
Manipur,0.02269341380318103,2021,8,1,6,3,30,21
Manipur,0.021906019258686314,2021,8,2,0,3,31,21
Manipur,0.024063902129107816,2021,8,3,1,3,31,21
Manipur,0.024808411792161304,2021,8,4,2,3,31,21
Manipur,0.025550109331841597,2021,8,5,3,3,31,21
Manipur,0.026260873514416735,2021,8,6,4,3,31,21
Manipur,0.026955608593764665,2021,8,7,5,3,31,21
Manipur,0.027742581319753403,2021,8,8,6,3,31,21
Manipur,0.028165102856576012,2021,8,9,0,3,32,21
Manipur,0.02888472522777672,2021,8,10,1,3,32,21
Meghalaya,-0.13084683509926479,2020,4,16,3,2,16,22
Meghalaya,-0.13083769569830192,2020,4,17,4,2,16,22
Meghalaya,-0.13082068235189406,2020,4,18,5,2,16,22
Meghalaya,-0.1308167453791716,2020,4,19,6,2,16,22
Meghalaya,-0.1308066217350281,2020,4,20,0,2,17,22
Meghalaya,-0.1307932641490054,2020,4,21,1,2,17,22
Meghalaya,-0.13077737565194686,2020,4,22,2,2,17,22
Meghalaya,-0.1307685174633213,2020,4,23,3,2,17,22
Meghalaya,-0.13076556473377945,2020,4,24,4,2,17,22
Meghalaya,-0.13076008109320172,2020,4,25,5,2,17,22
Meghalaya,-0.13074812956886564,2020,4,27,0,2,18,22
Meghalaya,-0.1307301319792772,2020,4,28,1,2,18,22
Meghalaya,-0.13072802288674729,2020,4,29,2,2,18,22
Meghalaya,-0.13070018286535265,2020,4,30,3,2,18,22
Meghalaya,-0.13068443497446275,2020,5,2,5,2,18,22
Meghalaya,-0.13065954768260998,2020,5,4,0,2,19,22
Meghalaya,-0.13065111131249038,2020,5,5,1,2,19,22
Meghalaya,-0.13063564463393781,2020,5,7,3,2,19,22
Meghalaya,-0.13060288339664008,2020,5,9,5,2,19,22
Meghalaya,-0.13060288339664008,2020,5,10,6,2,19,22
Meghalaya,-0.13057574640608877,2020,5,11,0,2,20,22
Meghalaya,-0.1305431257749597,2020,5,15,4,2,20,22
Meghalaya,-0.1305172542399263,2020,5,18,0,2,21,22
Meghalaya,-0.13048800815684505,2020,5,19,1,2,21,22
Meghalaya,-0.13044371721371723,2020,5,20,2,2,21,22
Meghalaya,-0.13040673779135972,2020,5,22,4,2,21,22
Meghalaya,-0.1300030574811375,2020,5,26,1,2,22,22
Meghalaya,-0.1299844974668744,2020,5,27,2,2,22,22
Meghalaya,-0.12983039310602332,2020,5,31,6,2,22,22
Meghalaya,-0.12978174337166704,2020,6,1,0,2,23,22
Meghalaya,-0.12969639542729056,2020,6,2,1,2,23,22
Meghalaya,-0.12965547903221056,2020,6,3,2,2,23,22
Meghalaya,-0.12960345474980645,2020,6,4,3,2,23,22
Meghalaya,-0.12957575533458046,2020,6,5,4,2,23,22
Meghalaya,-0.12950910801063573,2020,6,6,5,2,23,22
Meghalaya,-0.12950910801063573,2020,6,7,6,2,23,22
Meghalaya,-0.12941349581594708,2020,6,8,0,2,24,22
Meghalaya,-0.12934305212544855,2020,6,9,1,2,24,22
Meghalaya,-0.12930677573393431,2020,6,10,2,2,24,22
Meghalaya,-0.12925278296516898,2020,6,11,3,2,24,22
Meghalaya,-0.12920638292951125,2020,6,12,4,2,24,22
Meghalaya,-0.12915843622599826,2020,6,13,5,2,24,22
Meghalaya,-0.12904693553425106,2020,6,15,0,2,25,22
Meghalaya,-0.12897311729570468,2020,6,16,1,2,25,22
Meghalaya,-0.12891153179383172,2020,6,17,2,2,25,22
Meghalaya,-0.1288649911520053,2020,6,18,3,2,25,22
Meghalaya,-0.1288007341329278,2020,6,19,4,2,25,22
Meghalaya,-0.12876670744011215,2020,6,20,5,2,25,22
Meghalaya,-0.12863313157988535,2020,6,22,0,2,26,22
Meghalaya,-0.12858518487637238,2020,6,23,1,2,26,22
Meghalaya,-0.128517975127753,2020,6,24,2,2,26,22
Meghalaya,-0.12845104659147097,2020,6,25,3,2,26,22
Meghalaya,-0.12837905623311716,2020,6,26,4,2,26,22
Meghalaya,-0.1283530440919151,2020,6,27,5,2,26,22
Meghalaya,-0.12833153134811015,2020,6,28,6,2,26,22
Meghalaya,-0.12829413010724666,2020,6,29,0,2,27,22
Meghalaya,-0.12821159428624337,2020,6,30,1,2,27,22
Meghalaya,-0.1281834730525114,2020,7,1,2,3,27,22
Meghalaya,-0.12815000878437038,2020,7,2,3,3,27,22
Meghalaya,-0.12806606690168051,2020,7,3,4,3,27,22
Meghalaya,-0.1280077153416867,2020,7,4,5,3,27,22
Meghalaya,-0.1279787504709428,2020,7,5,6,3,27,22
Meghalaya,-0.1279011358658426,2020,7,6,0,3,28,22
Meghalaya,-0.12785262673765496,2020,7,7,1,3,28,22
Meghalaya,-0.12783111399385003,2020,7,8,2,3,28,22
Meghalaya,-0.1277546242380991,2020,7,9,3,3,28,22
Meghalaya,-0.127675322358975,2020,7,10,4,3,28,22
Meghalaya,-0.12760150412042862,2020,7,11,5,3,28,22
Meghalaya,-0.1275673368214443,2020,7,12,6,3,28,22
Meghalaya,-0.12748859736699483,2020,7,13,0,3,29,22
Meghalaya,-0.12742349671090536,2020,7,14,1,3,29,22
Meghalaya,-0.127417450645653,2020,7,15,2,3,29,22
Meghalaya,-0.1273723160655132,2020,7,16,3,3,29,22
Meghalaya,-0.1272713608364155,2020,7,17,4,3,29,22
Meghalaya,-0.12713651952067076,2020,7,18,5,3,29,22
Meghalaya,-0.12713651952067076,2020,7,19,6,3,29,22
Meghalaya,-0.12696455817639987,2020,7,20,0,3,30,22
Meghalaya,-0.12680834472301886,2020,7,21,1,3,30,22
Meghalaya,-0.12670499918905392,2020,7,22,2,3,30,22
Meghalaya,-0.1265943421343187,2020,7,23,3,3,30,22
Meghalaya,-0.12651405601201396,2020,7,24,4,3,30,22
Meghalaya,-0.12635896740798222,2020,7,25,5,3,30,22
Meghalaya,-0.1262737600697744,2020,7,26,6,3,30,22
Meghalaya,-0.12612598298651298,2020,7,27,0,3,31,22
Meghalaya,-0.12609294053687795,2020,7,28,1,3,31,22
Meghalaya,-0.126016872599633,2020,7,29,2,3,31,22
Meghalaya,-0.12592280707279963,2020,7,30,3,3,31,22
Meghalaya,-0.12592280707279963,2020,7,31,4,3,31,22
Meghalaya,-0.12581468092910025,2020,8,1,5,3,31,22
Meghalaya,-0.12561966017316914,2020,8,2,6,3,31,22
Meghalaya,-0.12549761401877246,2020,8,3,0,3,32,22
Meghalaya,-0.1254440430685131,2020,8,4,1,3,32,22
Meghalaya,-0.1254440430685131,2020,8,5,2,3,32,22
Meghalaya,-0.12536305391536506,2020,8,6,3,3,32,22
Meghalaya,-0.12533085510274197,2020,8,7,4,3,32,22
Meghalaya,-0.12521148046554983,2020,8,8,5,3,32,22
Meghalaya,-0.1252017786399123,2020,8,9,6,3,32,22
Meghalaya,-0.1250563918615181,2020,8,10,0,3,33,22
Meghalaya,-0.1250563918615181,2020,8,11,1,3,33,22
Meghalaya,-0.1250071797024872,2020,8,13,3,3,33,22
Meghalaya,-0.12491972266558081,2020,8,14,4,3,33,22
Meghalaya,-0.12489103900717421,2020,8,15,5,3,33,22
Meghalaya,-0.12476589951706703,2020,8,16,6,3,33,22
Meghalaya,-0.12470487643986868,2020,8,18,1,3,34,22
Meghalaya,-0.12464005699611652,2020,8,19,2,3,34,22
Meghalaya,-0.12457594058320767,2020,8,20,3,3,34,22
Meghalaya,-0.12102394755052454,2020,8,21,4,3,34,22
Meghalaya,-0.12074329763787964,2020,8,22,5,3,34,22
Meghalaya,-0.12034538218057249,2020,8,24,0,3,35,22
Meghalaya,-0.12013123898570366,2020,8,25,1,3,35,22
Meghalaya,-0.11979884600299195,2020,8,26,2,3,35,22
Meghalaya,-0.11953366276889964,2020,8,27,3,3,35,22
Meghalaya,-0.11910818850253517,2020,8,28,4,3,35,22
Meghalaya,-0.11880222947953151,2020,8,29,5,3,35,22
Meghalaya,-0.11841570312188579,2020,8,31,0,3,36,22
Meghalaya,-0.1182028253825349,2020,9,1,1,3,36,22
Meghalaya,-0.1179249875932632,2020,9,2,2,3,36,22
Meghalaya,-0.11773320077921126,2020,9,3,3,3,36,22
Meghalaya,-0.11750260666260924,2020,9,4,4,3,36,22
Meghalaya,-0.11720831795160434,2020,9,5,5,3,36,22
Meghalaya,-0.11685384980041306,2020,9,7,0,3,37,22
Meghalaya,-0.11651414529693105,2020,9,8,1,3,37,22
Meghalaya,-0.11628875360856944,2020,9,9,2,3,37,22
Meghalaya,-0.11601119703163505,2020,9,10,3,3,37,22
Meghalaya,-0.1155255433250842,2020,9,11,4,3,37,22
Meghalaya,-0.11514548485119684,2020,9,12,5,3,37,22
Meghalaya,-0.11462805415052889,2020,9,14,0,3,38,22
Meghalaya,-0.11440069397580603,2020,9,15,1,3,38,22
Meghalaya,-0.11397072031204446,2020,9,16,2,3,38,22
Meghalaya,-0.11298718016226936,2020,9,17,3,3,38,22
Meghalaya,-0.11271552904441869,2020,9,18,4,3,38,22
Meghalaya,-0.11244415913890532,2020,9,19,5,3,38,22
Meghalaya,-0.11218741227493259,2020,9,21,0,3,39,22
Meghalaya,-0.1118623308129912,2020,9,22,1,3,39,22
Meghalaya,-0.11167096581744525,2020,9,23,2,3,39,22
Meghalaya,-0.1113883474184391,2020,9,24,3,3,39,22
Meghalaya,-0.11089847552682847,2020,9,26,5,3,39,22
Meghalaya,-0.11044080244784091,2020,9,28,0,3,40,22
Meghalaya,-0.1100728361044583,2020,9,29,1,3,40,22
Meghalaya,-0.1097197740149536,2020,9,30,2,3,40,22
Meghalaya,-0.10938681860756727,2020,10,1,3,4,40,22
Meghalaya,-0.10831793051341569,2020,10,5,0,4,41,22
Meghalaya,-0.1079970672365341,2020,10,6,1,4,41,22
Meghalaya,-0.10774144522191063,2020,10,7,2,4,41,22
Meghalaya,-0.10740595890348842,2020,10,8,3,4,41,22
Meghalaya,-0.10709887503113548,2020,10,9,4,4,41,22
Meghalaya,-0.10682244330355037,2020,10,10,5,4,41,22
Meghalaya,-0.10635267809405807,2020,10,12,0,4,42,22
Meghalaya,-0.10612883307355173,2020,10,13,1,4,42,22
Meghalaya,-0.10577084976814394,2020,10,14,2,4,42,22
Meghalaya,-0.10507991105534983,2020,10,16,4,4,42,22
Meghalaya,-0.10484664542154327,2020,10,17,5,4,42,22
Meghalaya,-0.10445449481715118,2020,10,19,0,4,43,22
Meghalaya,-0.1042397891976077,2020,10,20,1,4,43,22
Meghalaya,-0.10399977446770547,2020,10,21,2,4,43,22
Meghalaya,-0.10376074398098387,2020,10,22,3,4,43,22
Meghalaya,-0.10353183713840575,2020,10,23,4,4,43,22
Meghalaya,-0.10303620039388006,2020,10,25,6,4,43,22
Meghalaya,-0.10303620039388006,2020,10,26,0,4,44,22
Meghalaya,-0.10297334943648914,2020,10,27,1,4,44,22
Meghalaya,-0.10285791177201947,2020,10,28,2,4,44,22
Meghalaya,-0.10274823896046485,2020,10,29,3,4,44,22
Meghalaya,-0.10262099037782775,2020,10,30,4,4,44,22
Meghalaya,-0.10251412968964634,2020,10,31,5,4,44,22
Meghalaya,-0.10230322043665667,2020,11,2,0,4,45,22
Meghalaya,-0.10217583124785093,2020,11,3,1,4,45,22
Meghalaya,-0.10197659230686003,2020,11,4,2,4,45,22
Meghalaya,-0.10175274728635367,2020,11,5,3,4,45,22
Meghalaya,-0.10157572412001102,2020,11,6,4,4,45,22
Meghalaya,-0.10138604639848899,2020,11,7,5,4,45,22
Meghalaya,-0.10105295038493399,2020,11,9,0,4,46,22
Meghalaya,-0.10083852597772784,2020,11,10,1,4,46,22
Meghalaya,-0.10060638519327056,2020,11,11,2,4,46,22
Meghalaya,-0.10040208443020791,2020,11,12,3,4,46,22
Meghalaya,-0.10022801399340711,2020,11,13,4,4,46,22
Meghalaya,-0.10007165993385746,2020,11,14,5,4,46,22
Meghalaya,-0.09989027797628634,2020,11,16,0,4,47,22
Meghalaya,-0.09955746317506867,2020,11,17,1,4,47,22
Meghalaya,-0.09937509697431694,2020,11,18,2,4,47,22
Meghalaya,-0.09919540229076976,2020,11,19,3,4,47,22
Meghalaya,-0.09897886879103371,2020,11,20,4,4,47,22
Meghalaya,-0.09880226744319705,2020,11,21,5,4,47,22
