unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
-0.011407586285883047,0.1766615786738664,The Nobel Prize in Chemistry 1975,"""for his research into the stereochemistry of organic molecules and reactions""",248,Sarajevo,Austria-Hungary (Bosnia and Herzegovina),Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,Zurich,Switzerland,False,0.1607588105076549,False,0.7822834579446788,1,0,0,0,0,0,163,224,0,1,0,0,1,0,457,4,1,46,180,25,284,41,0,1,0
-0.007605057523922031,0.1766615786738664,The Sveriges Riksbank Prize in Economic Sciences 1975,"""for their contributions to the theory of optimum allocation of resources""",686,St. Petersburg,Russian Empire (Russia),Academy of Sciences,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics (Russia),False,0.1607588105076549,False,0.2892635823392811,0,1,0,0,0,0,537,375,0,1,0,0,1,0,484,96,1,2,105,26,166,44,1,0,0
-0.0038025287619610154,0.1766615786738664,The Sveriges Riksbank Prize in Economic Sciences 1975,"""for their contributions to the theory of optimum allocation of resources""",687,'s Graveland,Netherlands,Yale University,"New Haven, CT",United States of America,"New Haven, CT",United States of America,False,0.1607588105076549,False,0.4536035408744137,0,1,0,0,0,0,537,375,0,1,0,0,1,0,1,70,1,287,116,28,178,46,0,1,0
0.0,0.1766615786738664,The Nobel Prize in Literature 1975,"""for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions""",651,Genoa,Italy,University of California,"Cambridge, MA",United States of America,Milan,Italy,False,0.1607588105076549,False,1.6039832506203415,0,0,1,0,0,0,272,164,1,0,0,0,1,0,175,58,1,223,35,28,160,22,0,1,0
0.0038025287619610154,0.1766615786738664,The Nobel Prize in Physiology or Medicine 1975,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",406,"New York, NY",United States of America,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.847155878617442,0,0,0,1,0,0,489,404,0,0,1,0,1,0,362,115,1,129,35,28,197,46,1,0,0
0.007605057523922031,0.1766615786738664,The Nobel Prize in Physiology or Medicine 1975,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",407,Catanzaro,Italy,Imperial Cancer Research Fund Laboratory,London,United Kingdom,"La Jolla, CA",United States of America,False,0.1607588105076549,False,0.12492362380414859,0,0,0,1,0,0,489,404,0,0,1,0,1,0,98,58,1,77,89,27,126,46,1,0,0
0.011407586285883047,0.1766615786738664,The Nobel Prize in Physiology or Medicine 1975,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",408,"Philadelphia, PA",United States of America,University of Wisconsin,"Madison, WI",United States of America,"Madison, WI",United States of America,True,0.1607588105076549,False,-1.5184759615471768,0,0,0,1,0,0,489,404,0,0,1,0,1,0,404,115,1,264,94,28,149,46,1,0,0
0.015210115047844062,0.1766615786738664,The Nobel Peace Prize 1975,"""for development of methods to cool and trap atoms with laser light""",534,Moscow,Russia,University of California,"Cambridge, MA",United States of America,Moscow,Union of Soviet Socialist Republics (Russia),False,0.1607588105076549,False,-0.4502662310688153,0,0,0,0,1,0,55,21,1,0,0,0,1,0,340,89,1,223,35,28,166,44,1,0,0
0.01901264380980508,0.1766615786738664,The Nobel Prize in Physics 1975,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",102,Copenhagen,Denmark,Niels Bohr Institute,Copenhagen,Denmark,Copenhagen,Denmark,False,0.1607588105076549,False,-0.5324362103363816,0,0,0,0,0,1,382,331,0,0,1,0,1,0,120,33,1,161,44,8,70,8,1,0,0
0.022815172571766094,0.1766615786738664,The Nobel Prize in Physics 1975,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",103,"Chicago, IL",United States of America,Nordita,Copenhagen,Denmark,Paris,United States of America,True,0.1607588105076549,False,-0.8611161274066467,0,0,0,0,0,1,382,331,0,0,1,0,1,0,108,115,1,162,44,8,197,46,1,0,0
0.02661770133372711,0.1766615786738664,The Nobel Prize in Physics 1975,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",104,"Council, ID",United States of America,Columbia University,"New York, NY",United States of America,"Yonkers, NY",United States of America,True,0.1607588105076549,False,-0.12158631399855023,0,0,0,0,0,1,382,331,0,0,1,0,1,0,123,115,1,37,118,28,283,46,1,0,0
0.030420230095688124,0.20713085133041576,The Nobel Prize in Chemistry 1976,"""for his studies on the structure of boranes illuminating problems of chemical bonding""",249,"Cleveland, OH",United States of America,Harvard University,"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,True,0.1607588105076549,False,-0.2037562932661165,1,0,0,0,0,0,164,238,1,0,0,0,1,0,115,115,1,68,35,28,54,46,1,0,0
0.03422275885764914,0.20713085133041576,The Sveriges Riksbank Prize in Economic Sciences 1976,"""for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy""",688,"Brooklyn, NY",United States of America,University of Chicago,"Chicago, IL",United States of America,"San Francisco, CA",United States of America,True,0.1607588105076549,False,0.37143356160684743,0,1,0,0,0,0,538,58,1,0,0,0,1,0,73,115,1,227,39,28,227,46,1,0,0
0.03802528761961016,0.20713085133041576,The Nobel Prize in Literature 1976,"""for the human understanding and subtle analysis of contemporary culture that are combined in his work""",652,Montreal,Canada,University of California,"Cambridge, MA",United States of America,"Brookline, MA",United States of America,False,0.1607588105076549,False,0.12492362380414859,0,0,1,0,0,0,273,348,1,0,0,0,1,0,338,25,1,223,35,28,42,46,1,0,0
0.041827816381571174,0.20713085133041576,The Nobel Prize in Physiology or Medicine 1976,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",409,"New York, NY",United States of America,The Institute for Cancer Research,"Philadelphia, PA",United States of America,"Moffett Field, CA",United States of America,True,0.1607588105076549,False,-0.6967761688715142,0,0,0,1,0,0,490,391,0,1,0,0,1,0,362,115,1,204,128,28,164,46,1,0,0
0.04563034514353219,0.20713085133041576,The Nobel Prize in Physiology or Medicine 1976,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",410,"Yonkers, NY",United States of America,National Institutes of Health,"Bethesda, MD",United States of America,Tromsø,Norway,True,0.1607588105076549,False,-0.5324362103363816,0,0,0,1,0,0,490,391,0,1,0,0,1,0,589,115,1,156,15,28,254,30,1,0,0
0.0494328739054932,0.20713085133041576,The Nobel Peace Prize 1976,"""for development of methods to cool and trap atoms with laser light""",535,Belfast,Northern Ireland,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.1607588105076549,True,-2.175835795687707,0,0,0,0,1,0,56,21,0,1,0,0,1,0,44,73,0,223,35,28,197,46,1,0,0
0.05323540266745422,0.20713085133041576,The Nobel Peace Prize 1976,"""for development of methods to cool and trap atoms with laser light""",536,Belfast,Northern Ireland,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.1607588105076549,True,-2.258005774955273,0,0,0,0,1,0,56,21,0,1,0,0,1,0,44,73,0,223,35,28,197,46,1,0,0
0.05703793142941523,0.20713085133041576,The Nobel Prize in Physics 1976,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",105,"Brooklyn, NY",United States of America,Stanford Linear Accelerator Center,"Stanford, CA",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.1897960444769118,0,0,0,0,0,1,383,475,0,1,0,0,1,0,73,115,1,192,152,28,197,46,1,0,0
0.06084046019137625,0.20713085133041576,The Nobel Prize in Physics 1976,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",106,"Ann Arbor, MI",United States of America,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.600645940814743,0,0,0,0,0,1,383,475,0,1,0,0,1,0,17,115,1,129,35,28,197,46,1,0,0
0.06464298895333727,0.2376001239869651,The Nobel Prize in Chemistry 1977,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",250,Moscow,Russia,Université Libre de Bruxelles,Brussels,Belgium,Brussels,Belgium,False,0.1607588105076549,False,0.04275364453658232,1,0,0,0,0,0,165,81,1,0,0,0,1,0,340,89,1,268,29,4,44,4,1,0,0
0.06844551771529828,0.2376001239869651,The Sveriges Riksbank Prize in Economic Sciences 1977,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",689,Klippan,Sweden,Stockholm School of Economics,Stockholm,Sweden,Vålådalen,Sweden,False,0.1607588105076549,False,1.5218132713527752,0,1,0,0,0,0,539,467,0,1,0,0,1,0,259,104,1,195,153,24,268,40,0,1,0
0.0722480464772593,0.2376001239869651,The Sveriges Riksbank Prize in Economic Sciences 1977,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",690,Swanage,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.1607588105076549,False,0.864453437212245,0,1,0,0,0,0,539,467,0,1,0,0,1,0,501,114,1,226,34,27,53,45,0,1,0
0.07605057523922032,0.2376001239869651,The Nobel Prize in Literature 1977,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars""",653,Sevilla,Spain,University of California,"Cambridge, MA",United States of America,Madrid,Spain,False,0.1607588105076549,False,1.6039832506203415,0,0,1,0,0,0,274,8,1,0,0,0,1,0,465,103,1,223,35,28,150,39,0,1,0
0.07985310400118133,0.2376001239869651,The Nobel Prize in Physiology or Medicine 1977,"""for their discoveries concerning the peptide hormone production of the brain""",411,Dijon,France,The Salk Institute,"San Diego, CA",United States of America,Paris,United States of America,False,0.1607588105076549,False,-0.5324362103363816,0,0,0,1,0,0,491,408,0,0,0,1,1,0,136,39,1,208,143,28,197,46,1,0,0
0.08365563276314235,0.2376001239869651,The Nobel Prize in Physiology or Medicine 1977,"""for their discoveries concerning the peptide hormone production of the brain""",412,Wilno (Vilnius),Poland (Lithuania),Veterans Administration Hospital,"New Orleans, LA",United States of America,Paris,United States of America,False,0.1607588105076549,False,-0.6967761688715142,0,0,0,1,0,0,491,408,0,0,0,1,1,0,576,82,1,276,117,28,197,46,1,0,0
0.08745816152510336,0.2376001239869651,The Nobel Prize in Physiology or Medicine 1977,"""for the development of radioimmunoassays of peptide hormones""",413,"New York, NY",United States of America,Veterans Administration Hospital,"Bronx, NY",United States of America,"New York, NY",United States of America,True,0.1607588105076549,True,-0.28592627253368275,0,0,0,1,0,0,491,309,0,1,0,0,1,0,362,115,0,276,27,28,180,46,1,0,0
0.09126069028706438,0.2376001239869651,The Nobel Peace Prize 1977,"""for development of methods to cool and trap atoms with laser light""",537,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.1607588105076549,False,0.04275364453658232,0,0,0,0,1,0,57,21,1,0,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
0.09506321904902539,0.2376001239869651,The Nobel Prize in Physics 1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",107,"Indianapolis, IN",United States of America,Bell Telephone Laboratories,"Murray Hill, NJ",United States of America,Paris,United States of America,True,0.1607588105076549,False,-0.4502662310688153,0,0,0,0,0,1,384,458,0,0,1,0,1,0,230,115,1,13,109,28,197,46,1,0,0
0.0988657478109864,0.2376001239869651,The Nobel Prize in Physics 1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",108,Leeds,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Milton Keynes,United Kingdom,False,0.1607588105076549,False,1.0287933957473776,0,0,0,0,0,1,384,458,0,0,1,0,1,0,277,114,1,226,34,27,162,45,0,1,0
0.10266827657294743,0.2376001239869651,The Nobel Prize in Physics 1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",109,"Middletown, CT",United States of America,Harvard University,"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,True,0.1607588105076549,False,1.5218132713527752,0,0,0,0,0,1,384,458,0,0,1,0,1,0,322,115,1,68,35,28,54,46,0,1,0
0.10647080533490844,0.2680693966435145,The Nobel Prize in Chemistry 1978,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory""",251,Mitcham,United Kingdom,Glynn Research Laboratories,Bodmin,United Kingdom,Bodmin,United Kingdom,False,0.1607588105076549,False,-0.12158631399855023,1,0,0,0,0,0,166,78,1,0,0,0,1,0,330,114,1,59,20,27,33,45,1,0,0
0.11027333409686946,0.2680693966435145,The Sveriges Riksbank Prize in Economic Sciences 1978,"""for his pioneering research into the decision-making process within economic organizations""",691,"Milwaukee, WI",United States of America,Carnegie Mellon University,"Pittsburgh, PA",United States of America,"Pittsburgh, PA",United States of America,True,0.1607588105076549,False,0.20709360307171487,0,1,0,0,0,0,540,212,1,0,0,0,1,0,325,115,1,29,129,28,204,46,1,0,0
0.11407586285883047,0.2680693966435145,The Nobel Prize in Literature 1978,"""for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life""",654,Leoncin,Russian Empire (Poland),University of California,"Cambridge, MA",United States of America,"Surfside, FL",United States of America,False,0.1607588105076549,False,1.1931333542825102,0,0,1,0,0,0,275,175,1,0,0,0,1,0,285,95,1,223,35,28,242,46,0,1,0
0.11787839162079149,0.2680693966435145,The Nobel Prize in Physiology or Medicine 1978,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",414,Gränichen,Switzerland,Biozentrum der Universität,Basel,Switzerland,Paris,United States of America,False,0.1607588105076549,False,-0.8611161274066467,0,0,0,1,0,0,492,327,0,0,1,0,1,0,191,105,1,16,7,25,197,46,1,0,0
0.1216809203827525,0.2680693966435145,The Nobel Prize in Physiology or Medicine 1978,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",415,"Wilmington, DE",United States of America,Johns Hopkins University School of Medicine,"Baltimore, MD",United States of America,"Baltimore, MD",United States of America,True,0.1607588105076549,False,-0.7789461481390804,0,0,0,1,0,0,492,327,0,0,1,0,1,0,575,115,1,97,5,28,10,46,1,0,0
0.12548344914471352,0.2680693966435145,The Nobel Prize in Physiology or Medicine 1978,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",416,"New York, NY",United States of America,Johns Hopkins University School of Medicine,"Baltimore, MD",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.0254560859417792,0,0,0,1,0,0,492,327,0,0,1,0,1,0,362,115,1,97,5,28,197,46,1,0,0
0.12928597790667454,0.2680693966435145,The Nobel Peace Prize 1978,"""for development of methods to cool and trap atoms with laser light""",538,Mit Abu al-Kawm,Egypt,University of California,"Cambridge, MA",United States of America,Cairo,Egypt,False,0.1607588105076549,False,0.04275364453658232,0,0,0,0,1,0,58,21,0,1,0,0,1,0,329,36,1,223,35,28,51,10,1,0,0
0.13308850666863556,0.2680693966435145,The Nobel Peace Prize 1978,"""for development of methods to cool and trap atoms with laser light""",539,Brest Litovsk,Russian Empire (Belarus),University of California,"Cambridge, MA",United States of America,Tel Aviv,Israel,False,0.1607588105076549,False,0.4536035408744137,0,0,0,0,1,0,58,21,0,1,0,0,1,0,68,91,1,223,35,28,247,21,0,1,0
0.13689103543059655,0.2680693966435145,The Nobel Prize in Physics 1978,"""for his basic inventions and discoveries in the area of low-temperature physics""",110,Kronshtadt,Russian Empire (Russia),Academy of Sciences,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics (Russia),False,0.1607588105076549,False,2.014833146958173,0,0,0,0,0,1,385,68,0,1,0,0,1,0,264,96,1,2,105,26,166,44,0,1,0
0.14069356419255757,0.2680693966435145,The Nobel Prize in Physics 1978,"""for their discovery of cosmic microwave background radiation""",111,Munich,Germany,Bell Laboratories,"Holmdel, NJ",United States of America,Paris,United States of America,False,0.1607588105076549,False,-1.1897960444769118,0,0,0,0,0,1,385,433,0,0,0,1,1,0,344,43,1,12,72,28,197,46,1,0,0
0.1444960929545186,0.2680693966435145,The Nobel Prize in Physics 1978,"""for their discovery of cosmic microwave background radiation""",112,"Houston, TX",United States of America,Bell Laboratories,"Holmdel, NJ",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.4363059822796105,0,0,0,0,0,1,385,433,0,0,0,1,1,0,223,115,1,12,72,28,197,46,1,0,0
0.14829862171647962,0.2985386693000638,The Nobel Prize in Chemistry 1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",252,London,United Kingdom,Purdue University,"West Lafayette, IN",United States of America,"Lafayette, IN",United States of America,False,0.1607588105076549,False,0.6179434994095462,1,0,0,0,0,0,167,382,0,1,0,0,1,0,296,114,1,170,173,28,128,46,0,1,0
0.15210115047844064,0.2985386693000638,The Nobel Prize in Chemistry 1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",253,Berlin,Germany,University of Heidelberg,Heidelberg,Federal Republic of Germany,Heidelberg,West Germany (Germany),False,0.1607588105076549,False,1.8504931884230402,1,0,0,0,0,0,167,382,0,1,0,0,1,0,46,43,1,237,69,9,106,48,0,1,0
0.15590367924040163,0.2985386693000638,The Sveriges Riksbank Prize in Economic Sciences 1979,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",692,"Arlington, SD",United States of America,University of Chicago,"Chicago, IL",United States of America,"Evanston, IL",United States of America,True,0.1607588105076549,False,1.439643292085209,0,1,0,0,0,0,541,474,0,1,0,0,1,0,21,115,1,227,39,28,87,46,0,1,0
0.15970620800236265,0.2985386693000638,The Sveriges Riksbank Prize in Economic Sciences 1979,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",693,Castries,British West Indies (Saint Lucia),Princeton University,"Princeton, NJ",United States of America,Bridgetown,Barbados,False,0.1607588105076549,False,0.37143356160684743,0,1,0,0,0,0,541,474,0,1,0,0,1,0,97,22,1,169,131,28,39,3,1,0,0
0.16350873676432368,0.2985386693000638,The Nobel Prize in Literature 1979,"""for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness""",655,Iráklion,Crete (Greece),University of California,"Cambridge, MA",United States of America,Athens,Greece,False,0.1607588105076549,False,0.7001134786771125,0,0,1,0,0,0,276,216,1,0,0,0,1,0,232,30,1,223,35,28,6,16,0,1,0
0.1673112655262847,0.2985386693000638,The Nobel Prize in Physiology or Medicine 1979,"""for the development of computer assisted tomography""",417,Johannesburg,South Africa,Tufts University,"Medford, MA",United States of America,"Winchester, MA",United States of America,False,0.1607588105076549,False,-0.36809625180124905,0,0,0,1,0,0,493,306,0,1,0,0,1,0,240,101,1,217,100,28,280,46,1,0,0
0.1711137942882457,0.2985386693000638,The Nobel Prize in Physiology or Medicine 1979,"""for the development of computer assisted tomography""",418,Newark,United Kingdom,"Central Research Laboratories, EMI",London,United Kingdom,Kingston upon Thames,United Kingdom,False,0.1607588105076549,False,0.04275364453658232,0,0,0,1,0,0,493,306,0,1,0,0,1,0,363,114,1,31,89,27,121,45,1,0,0
0.1749163230502067,0.2985386693000638,The Nobel Peace Prize 1979,"""for development of methods to cool and trap atoms with laser light""",540,Uskup (Skopje),Ottoman Empire (Republic of Macedonia),University of California,"Cambridge, MA",United States of America,Calcutta,India,False,0.1607588105076549,True,0.7822834579446788,0,0,0,0,1,0,59,21,1,0,0,0,0,1,538,75,0,223,35,28,52,19,0,1,0
0.17871885181216773,0.2985386693000638,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",113,"New York, NY",United States of America,"Harvard University, Lyman Laboratory","Cambridge, MA",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.0254560859417792,0,0,0,0,0,1,386,376,0,0,1,0,1,0,362,115,1,70,35,28,197,46,1,0,0
0.18252138057412876,0.2985386693000638,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",114,Jhang Maghi&#257;na,India (Pakistan),International Centre for Theoretical Physics,Trieste,Italy,Oxford,United Kingdom,False,0.1607588105076549,False,-0.5324362103363816,0,0,0,0,0,1,386,376,0,0,1,0,1,0,239,55,1,92,162,17,192,45,1,0,0
0.18632390933608978,0.2985386693000638,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",115,"New York, NY",United States of America,Harvard University,"Cambridge, MA",United States of America,Paris,United States of America,True,0.1607588105076549,False,-1.1076260652093455,0,0,0,0,0,1,386,376,0,0,1,0,1,0,362,115,1,68,35,28,197,46,1,0,0
0.19012643809805077,0.32900794195661315,The Nobel Prize in Chemistry 1980,"""for their contributions concerning the determination of base sequences in nucleic acids""",222,Rendcombe,United Kingdom,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.46397056283161264,False,0.20709360307171487,1,0,0,0,0,0,168,369,0,0,0,1,1,0,433,114,1,123,34,27,53,45,1,0,0
0.1939289668600118,0.32900794195661315,The Nobel Prize in Chemistry 1980,"""for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA""",254,"New York, NY",United States of America,Stanford University,"Stanford, CA",United States of America,Paris,United States of America,True,0.46397056283161264,False,-0.4502662310688153,1,0,0,0,0,0,168,171,0,1,0,0,1,0,362,115,1,193,152,28,197,46,1,0,0
0.1977314956219728,0.32900794195661315,The Nobel Prize in Chemistry 1980,"""for their contributions concerning the determination of base sequences in nucleic acids""",255,"Boston, MA",United States of America,"Harvard University, Biological Laboratories","Cambridge, MA",United States of America,Paris,United States of America,True,0.46397056283161264,False,-0.943286106674213,1,0,0,0,0,0,168,369,0,0,0,1,1,0,61,115,1,69,35,28,197,46,1,0,0
0.20153402438393384,0.32900794195661315,The Sveriges Riksbank Prize in Economic Sciences 1980,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies""",694,"Omaha, NE",United States of America,University of Pennsylvania,"Philadelphia, PA",United States of America,"Gladwyne, PA",United States of America,True,0.46397056283161264,False,0.04275364453658232,0,1,0,0,0,0,542,301,1,0,0,0,1,0,387,115,1,252,128,28,95,46,1,0,0
0.20533655314589486,0.32900794195661315,The Nobel Prize in Literature 1980,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts""",657,&#346;eteniai,Russian Empire (Lithuania),University of California,"Cambridge, MA",United States of America,Kraków,Poland,False,0.46397056283161264,False,0.7822834579446788,0,0,1,0,0,0,277,561,1,0,0,0,1,0,0,94,1,223,35,28,124,32,0,1,0
0.20913908190785585,0.32900794195661315,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",419,Caracas,Venezuela,Harvard Medical School,"Boston, MA",United States of America,"Boston, MA",United States of America,False,0.46397056283161264,False,0.04275364453658232,0,0,0,1,0,0,494,386,0,0,1,0,1,0,92,116,1,67,22,28,37,46,1,0,0
0.21294161066981687,0.32900794195661315,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",420,Toulouse,France,"Université de Paris, Laboratoire Immuno-Hématologie",Paris,France,"Palma, Majorca",Spain,False,0.46397056283161264,False,0.37143356160684743,0,0,0,1,0,0,494,386,0,0,1,0,1,0,523,39,1,270,124,11,195,39,1,0,0
0.2167441394317779,0.32900794195661315,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",421,"Bradford, MA",United States of America,Jackson Laboratory,"Bar Harbor, ME",United States of America,"Bar Harbor, ME",United States of America,True,0.46397056283161264,False,1.439643292085209,0,0,0,1,0,0,494,386,0,0,1,0,1,0,64,115,1,94,6,28,13,46,0,1,0
0.22054666819373892,0.32900794195661315,The Nobel Peace Prize 1980,"""for development of methods to cool and trap atoms with laser light""",541,Buenos Aires,Argentina,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.46397056283161264,False,-0.8611161274066467,0,0,0,0,1,0,60,21,1,0,0,0,1,0,78,0,1,223,35,28,197,46,1,0,0
0.22434919695569994,0.32900794195661315,The Nobel Prize in Physics 1980,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",116,"Chicago, IL",United States of America,University of Chicago,"Chicago, IL",United States of America,"St. Paul, MN",United States of America,True,0.46397056283161264,False,-0.8611161274066467,0,0,0,0,0,1,387,341,0,1,0,0,1,0,108,115,1,227,39,28,237,46,1,0,0
0.22815172571766093,0.32900794195661315,The Nobel Prize in Physics 1980,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",117,"Merriman, NE",United States of America,Princeton University,"Princeton, NJ",United States of America,"Princeton, NJ",United States of America,True,0.46397056283161264,False,-0.2037562932661165,0,0,0,0,0,1,387,341,0,1,0,0,1,0,319,115,1,169,131,28,210,46,1,0,0
0.23195425447962195,0.3594772146131625,The Nobel Prize in Chemistry 1981,"""for their theories, developed independently, concerning the course of chemical reactions""",257,Nara,Japan,Kyoto University,Kyoto,Japan,Kyoto,Japan,False,0.46397056283161264,False,0.2892635823392811,1,0,0,0,0,0,169,486,0,1,0,0,1,0,352,59,1,111,82,18,125,24,1,0,0
0.23575678324158297,0.3594772146131625,The Nobel Prize in Chemistry 1981,"""for their theories, developed independently, concerning the course of chemical reactions""",258,Zloczov,Poland (Ukraine),Cornell University,"Ithaca, NY",United States of America,Paris,United States of America,False,0.46397056283161264,False,-1.271966023744478,1,0,0,0,0,0,169,486,0,1,0,0,1,0,595,83,1,40,76,28,197,46,1,0,0
0.239559312003544,0.3594772146131625,The Sveriges Riksbank Prize in Economic Sciences 1981,"""for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices""",695,"Champaign, IL",United States of America,Yale University,"New Haven, CT",United States of America,"New Haven, CT",United States of America,True,0.46397056283161264,False,0.2892635823392811,0,1,0,0,0,0,543,62,1,0,0,0,1,0,101,115,1,287,116,28,178,46,1,0,0
0.243361840765505,0.3594772146131625,The Nobel Prize in Literature 1981,"""for writings marked by a broad outlook, a wealth of ideas and artistic power""",658,Ruse,Bulgaria,University of California,"Cambridge, MA",United States of America,Zurich,Switzerland,False,0.46397056283161264,False,1.3574733128176426,0,0,1,0,0,0,278,497,1,0,0,0,1,0,447,23,1,223,35,28,284,41,0,1,0
0.247164369527466,0.3594772146131625,The Nobel Prize in Physiology or Medicine 1981,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",422,"Hartford, CT",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"Pasadena, CA",United States of America,True,0.46397056283161264,False,0.7001134786771125,0,0,0,1,0,0,495,113,0,1,0,0,1,0,206,115,1,25,125,28,198,46,0,1,0
0.25096689828942703,0.3594772146131625,The Nobel Prize in Physiology or Medicine 1981,"""for their discoveries concerning information processing in the visual system""",423,"Windsor, ON",Canada,Harvard Medical School,"Boston, MA",United States of America,"Lincoln, MA",United States of America,False,0.46397056283161264,False,-0.36809625180124905,0,0,0,1,0,0,495,388,0,0,0,1,1,0,577,25,1,67,22,28,139,46,1,0,0
