unnamed_0,year,motivation,organization_name,organization_city,organization_country,usa_born_winner,decade,female,age,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Organization,sex_Male,age_group_Senior,age_group_Youth
-1.190191502493798,-1.2553942361839532,1,-0.5903845438019593,0.604923449050626,0.529825732022787,False,-1.3552999511121337,False,0.20709360307171487,0,0,1,0,0,0,0,0,0,1,0,0
-1.186388973731837,-1.2553942361839532,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-1.3552999511121337,False,-0.8611161274066467,0,0,0,0,1,0,0,0,0,1,0,0
-1.182586444969876,-1.2249249635274038,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-1.3552999511121337,False,0.37143356160684743,0,0,0,0,0,1,0,0,0,1,0,0
-1.1787839162079148,-1.2249249635274038,1,-0.5903845438019593,2.5250811566642857,-0.04891676422752351,False,-1.3552999511121337,False,-0.28592627253368275,0,0,0,0,0,1,0,0,0,1,0,0
-1.1749813874459538,-1.2249249635274038,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.3552999511121337,False,-0.4502662310688153,0,1,0,0,0,0,0,0,0,1,0,0
-1.1711788586839929,-1.2249249635274038,1,-0.5903845438019593,0.604923449050626,-0.7723448845404117,False,-1.3552999511121337,False,0.9466234164798113,0,0,1,0,0,1,0,0,0,1,1,0
-1.1673763299220319,-1.2249249635274038,1,1.6320961148905397,-1.3152342585630337,0.38514010796020937,False,-1.3552999511121337,False,0.7001134786771125,0,0,1,0,0,1,0,0,0,1,1,0
-1.1635738011600707,-1.2249249635274038,0,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-1.3552999511121337,False,1.110963375014944,0,0,0,1,0,0,0,0,0,1,1,0
-1.1597712723981097,-1.2249249635274038,1,-0.5903845438019593,1.2449760182551792,-1.9298298770410327,False,-1.3552999511121337,False,-1.847155878617442,0,0,0,0,1,0,0,0,0,1,0,0
-1.1559687436361488,-1.1944556908708546,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-0.8611161274066467,0,0,0,0,0,0,0,0,0,1,0,0
-1.1521662148741878,-1.1944556908708546,1,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-1.052088198788176,False,-1.1897960444769118,0,1,0,0,0,0,0,0,0,1,0,0
-1.1483636861122268,-1.1944556908708546,1,-0.5903845438019593,0.2848971644483494,0.529825732022787,False,-1.052088198788176,False,0.20709360307171487,0,0,1,0,0,0,0,0,0,1,0,0
-1.1445611573502656,-1.1944556908708546,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.37143356160684743,0,0,0,1,0,0,0,0,0,1,0,0
-1.1407586285883047,-1.1944556908708546,1,-0.5903845438019593,0.604923449050626,-1.4957730048532998,False,-1.052088198788176,False,-1.4363059822796105,0,0,0,0,1,0,0,0,0,1,0,0
-1.1369560998263437,-1.1639864182143052,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-0.2037562932661165,0,0,0,0,0,1,0,0,0,1,0,0
-1.1331535710643827,-1.1639864182143052,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-1.0254560859417792,0,0,0,0,0,1,0,0,0,1,0,0
-1.1293510423024216,-1.1639864182143052,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.6179434994095462,0,1,0,0,0,0,0,0,0,1,1,0
-1.1255485135404606,-1.1639864182143052,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-0.943286106674213,0,0,1,0,0,0,0,0,0,1,0,0
-1.1217459847784996,-1.1639864182143052,0,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-1.052088198788176,True,0.9466234164798113,0,0,0,1,0,1,0,0,0,0,1,0
-1.1179434560165387,-1.1639864182143052,0,-1.9238729390174587,0.2848971644483494,0.529825732022787,True,-1.052088198788176,False,0.7822834579446788,0,0,0,1,0,1,0,0,0,1,1,0
-1.1141409272545775,-1.1335171455577557,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-1.052088198788176,False,-0.6967761688715142,0,0,0,0,0,0,0,0,0,1,0,0
-1.1103383984926165,-1.1335171455577557,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.4536035408744137,0,1,0,0,0,0,0,0,0,1,1,0
-1.1065358697306555,-1.1335171455577557,1,-0.5903845438019593,0.9249497336529027,0.38514010796020937,False,-1.052088198788176,False,1.2753033335500763,0,0,1,0,0,1,0,0,0,1,1,0
-1.1027333409686946,-1.1335171455577557,1,1.6320961148905397,-1.3152342585630337,0.38514010796020937,False,-1.052088198788176,False,-1.3541360030120444,0,0,1,0,0,1,0,0,0,1,0,0
-1.0989308122067336,-1.1335171455577557,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-2.3401757542228396,0,0,0,0,1,0,0,0,0,1,0,0
-1.0951282834447724,-1.1030478729012065,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.2892635823392811,0,1,0,0,0,0,0,0,0,1,0,0
-1.0913257546828115,-1.1030478729012065,1,-2.3683690707559584,1.565002302857456,0.529825732022787,True,-1.052088198788176,False,0.6179434994095462,0,0,1,0,0,0,0,0,0,1,1,0
-1.0875232259208505,-1.1030478729012065,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.12492362380414859,0,0,0,1,0,0,0,0,0,1,0,0
-1.0837206971588895,-1.1030478729012065,1,-0.5903845438019593,-1.6352605431653104,-1.7851442529784551,False,-1.052088198788176,False,-1.1076260652093455,0,0,0,0,1,1,0,0,0,1,0,0
-1.0799181683969283,-1.1030478729012065,1,1.6320961148905397,-1.3152342585630337,0.38514010796020937,False,-1.052088198788176,False,-2.3401757542228396,0,0,0,0,1,1,0,0,0,1,0,0
-1.0761156396349674,-1.0725786002446571,1,-1.9238729390174587,0.2848971644483494,0.529825732022787,True,-1.052088198788176,False,-1.5184759615471768,0,0,0,0,0,0,0,0,0,1,0,0
-1.0723131108730064,-1.0725786002446571,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.6179434994095462,0,1,0,0,0,0,0,0,0,1,1,0
-1.0685105821110454,-1.0725786002446571,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-1.052088198788176,False,-0.28592627253368275,0,0,1,0,0,0,1,0,0,1,0,0
-1.0647080533490845,-1.0725786002446571,1,-1.4793768072789588,-0.9952079739607571,0.529825732022787,True,-1.052088198788176,False,-0.8611161274066467,0,0,1,0,0,0,1,0,0,1,0,0
-1.0609055245871233,-1.0725786002446571,1,-1.4793768072789588,-0.9952079739607571,0.529825732022787,True,-1.052088198788176,False,-1.4363059822796105,0,0,1,0,0,0,1,0,0,1,0,0
-1.0571029958251623,-1.0725786002446571,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.9466234164798113,0,0,0,1,0,0,0,0,0,1,1,0
-1.0533004670632014,-1.0421093275881077,1,-0.5903845438019593,1.2449760182551792,-1.9298298770410327,False,-1.052088198788176,False,-2.0114958371525744,0,0,0,0,0,1,0,0,0,1,0,0
-1.0494979383012404,-1.0421093275881077,1,-0.5903845438019593,1.2449760182551792,-1.9298298770410327,False,-1.052088198788176,True,-1.7649858993498757,0,0,0,0,0,1,0,0,0,0,0,0
-1.0456954095392792,-1.0421093275881077,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,0.53577352014198,0,0,1,0,0,0,0,0,0,1,1,0
-1.0418928807773182,-1.0421093275881077,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,-1.1076260652093455,0,0,0,1,0,0,0,0,0,1,0,0
-1.0380903520153573,-1.0421093275881077,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-1.052088198788176,False,-1.271966023744478,0,0,0,0,1,0,0,0,0,1,0,0
-1.0342878232533963,-1.0116400549315583,1,-0.5903845438019593,-1.6352605431653104,-1.7851442529784551,False,-1.052088198788176,False,-0.6146061896039479,0,0,0,0,0,0,0,0,0,1,0,0
-1.0304852944914353,-1.0116400549315583,1,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-1.052088198788176,False,-0.943286106674213,0,1,0,0,0,0,0,0,0,1,0,0
-1.0266827657294741,-1.0116400549315583,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-1.052088198788176,False,0.12492362380414859,0,0,1,0,0,1,0,0,0,1,0,0
-1.0228802369675132,-1.0116400549315583,1,-0.5903845438019593,0.604923449050626,-3.087314869541654,False,-1.052088198788176,False,0.2892635823392811,0,0,1,0,0,1,0,0,0,1,0,0
-1.0190777082055522,-1.0116400549315583,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,-0.12158631399855023,0,0,0,1,0,0,0,0,0,1,0,0
-1.0152751794435912,-1.0116400549315583,1,-0.5903845438019593,0.604923449050626,-3.087314869541654,False,-1.052088198788176,False,-0.5324362103363816,0,0,0,0,1,1,0,0,0,1,0,0
-1.01147265068163,-1.0116400549315583,1,-2.3683690707559584,1.565002302857456,0.529825732022787,True,-1.052088198788176,False,-2.3401757542228396,0,0,0,0,1,1,0,0,0,1,0,0
-1.007670121919669,-0.981170782275009,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-1.052088198788176,False,-0.4502662310688153,0,0,0,0,0,1,0,0,0,1,0,0
-1.0038675931577081,-0.981170782275009,1,-0.5903845438019593,0.604923449050626,0.09576885983505412,False,-1.052088198788176,False,-0.943286106674213,0,0,0,0,0,1,0,0,0,1,0,0
-1.0000650643957472,-0.981170782275009,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,-0.28592627253368275,0,1,0,0,0,0,0,0,0,1,0,0
-0.9962625356337861,-0.981170782275009,1,-0.5903845438019593,0.604923449050626,-1.6404586289158776,False,-1.052088198788176,False,-1.271966023744478,0,0,1,0,0,0,0,0,0,1,0,0
-0.9924600068718251,-0.981170782275009,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,1.110963375014944,0,0,0,1,0,0,0,0,0,1,1,0
-0.988657478109864,-0.981170782275009,1,-0.5903845438019593,0.2848971644483494,0.529825732022787,True,-1.052088198788176,False,-0.28592627253368275,0,0,0,0,1,1,0,0,0,1,0,0
-0.9848549493479031,-0.981170782275009,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-1.052088198788176,False,-1.1897960444769118,0,0,0,0,1,1,0,0,0,1,0,0
-0.981052420585942,-0.9507015096184597,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-1.7649858993498757,0,0,0,0,0,0,0,0,0,1,0,0
-0.977249891823981,-0.9507015096184597,1,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-1.052088198788176,True,-1.1076260652093455,0,1,0,0,0,0,0,0,0,0,0,0
-0.97344736306202,-0.9507015096184597,1,-0.5903845438019593,0.604923449050626,-2.9426292454790763,False,-1.052088198788176,False,-1.1076260652093455,0,0,1,0,0,0,0,0,0,1,0,0
-0.969644834300059,-0.9507015096184597,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,0.04275364453658232,0,0,0,1,0,0,0,0,1,1,1,0
-0.965842305538098,-0.9507015096184597,1,-0.5903845438019593,0.604923449050626,-1.0617161326655669,False,-1.052088198788176,False,-1.847155878617442,0,0,0,0,1,0,0,0,0,1,0,0
-0.962039776776137,-0.9202322369619104,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-1.9293258578850083,0,0,0,0,0,1,0,0,0,1,0,0
-0.958237248014176,-0.9202322369619104,1,-0.5903845438019593,0.604923449050626,0.09576885983505412,False,-1.052088198788176,False,-0.6146061896039479,0,0,0,0,0,1,0,0,0,1,0,0
-0.9544347192522149,-0.9202322369619104,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-1.052088198788176,False,-0.6967761688715142,0,1,0,0,0,0,0,0,0,1,0,0
-0.9506321904902539,-0.9202322369619104,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-1.052088198788176,False,-1.271966023744478,0,0,1,0,0,0,0,0,0,1,0,0
-0.9468296617282929,-0.9202322369619104,1,1.18759998315204,-1.955286827767587,0.529825732022787,True,-1.052088198788176,False,-1.7649858993498757,0,0,0,0,1,0,0,0,0,1,0,0
-0.9430271329663319,-0.7983551463357129,1,-0.5903845438019593,2.5250811566642857,-0.04891676422752351,False,-0.7488764464642184,False,-0.12158631399855023,0,0,0,0,0,0,0,0,0,1,0,0
-0.9392246042043708,-0.7983551463357129,1,-0.5903845438019593,0.604923449050626,-2.3638867492287656,False,-0.7488764464642184,False,-0.943286106674213,0,0,1,0,0,1,0,0,0,1,0,0
-0.9354220754424099,-0.7983551463357129,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.7488764464642184,False,-0.7789461481390804,0,0,1,0,0,1,0,0,0,1,0,0
-0.9316195466804489,-0.7983551463357129,1,-0.5903845438019593,0.604923449050626,0.529825732022787,False,-0.7488764464642184,False,-0.36809625180124905,0,0,0,0,1,0,0,0,0,1,0,0
-0.9278170179184878,-0.7678858736791636,1,-0.5903845438019593,0.604923449050626,-1.7851442529784551,False,-0.7488764464642184,False,0.4536035408744137,0,0,0,0,0,0,0,0,0,1,1,0
-0.9240144891565268,-0.7678858736791636,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,0.9466234164798113,0,1,0,0,0,0,0,0,0,1,1,0
-0.9202119603945658,-0.7678858736791636,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.7488764464642184,False,0.864453437212245,0,0,1,0,0,1,0,0,0,1,1,0
-0.9164094316326048,-0.7678858736791636,1,-0.5903845438019593,0.2848971644483494,0.529825732022787,True,-0.7488764464642184,False,-0.28592627253368275,0,0,1,0,0,1,0,0,0,1,0,0
-0.9126069028706437,-0.7678858736791636,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,0.04275364453658232,0,0,0,1,0,0,0,0,1,1,1,0
-0.9088043741086828,-0.7678858736791636,1,-1.9238729390174587,0.2848971644483494,0.529825732022787,False,-0.7488764464642184,False,-1.1076260652093455,0,0,0,0,1,0,0,0,0,1,0,0
-0.9050018453467217,-0.7374166010226142,1,-0.5903845438019593,0.604923449050626,-2.0745155011036105,False,-0.7488764464642184,False,-0.7789461481390804,0,0,0,0,0,0,0,0,0,1,0,0
-0.9011993165847607,-0.7374166010226142,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,True,-0.28592627253368275,0,1,0,0,0,0,0,0,0,0,0,0
-0.8973967878227997,-0.7374166010226142,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-0.7488764464642184,False,0.37143356160684743,0,0,1,0,0,0,1,0,0,1,0,0
-0.8935942590608387,-0.7374166010226142,1,-0.5903845438019593,0.9249497336529027,0.38514010796020937,False,-0.7488764464642184,False,-1.6828159200823094,0,0,1,0,0,0,1,0,0,1,0,0
-0.8897917302988777,-0.7374166010226142,1,-0.5903845438019593,0.9249497336529027,0.38514010796020937,False,-0.7488764464642184,False,-1.0254560859417792,0,0,1,0,0,0,1,0,0,1,0,0
-0.8859892015369166,-0.7374166010226142,0,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.7488764464642184,False,1.1931333542825102,0,0,0,1,0,0,0,0,0,1,1,0
-0.8821866727749557,-0.7374166010226142,1,-0.14588841206345943,1.8850285874597326,0.529825732022787,False,-0.7488764464642184,False,-1.1897960444769118,0,0,0,0,1,0,0,0,0,1,0,0
-0.8783841440129946,-0.7069473283660649,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.7488764464642184,False,-0.03941633473098395,0,0,0,0,0,1,0,0,0,1,0,0
-0.8745816152510336,-0.7069473283660649,1,-0.5903845438019593,1.8850285874597326,0.529825732022787,True,-0.7488764464642184,False,-0.36809625180124905,0,0,0,0,0,0,0,1,0,1,0,0
-0.8707790864890725,-0.7069473283660649,1,-0.5903845438019593,1.8850285874597326,0.529825732022787,True,-0.7488764464642184,False,-1.4363059822796105,0,0,0,0,0,0,0,1,0,1,0,0
-0.8669765577271116,-0.7069473283660649,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,0.7822834579446788,0,1,0,0,0,0,0,0,0,1,1,0
-0.8631740289651505,-0.7069473283660649,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.7488764464642184,False,-0.28592627253368275,0,0,1,0,0,0,0,0,0,1,0,0
-0.8593715002031895,-0.7069473283660649,0,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.7488764464642184,True,1.6039832506203415,0,0,0,1,0,1,0,0,0,0,1,0
-0.8555689714412286,-0.7069473283660649,0,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.7488764464642184,False,1.7683232091554741,0,0,0,1,0,1,0,0,0,1,1,0
-0.8517664426792675,-0.7069473283660649,1,-1.4793768072789588,-0.9952079739607571,0.529825732022787,True,-0.7488764464642184,False,0.37143356160684743,0,0,0,0,1,0,0,0,0,1,0,0
-0.8479639139173065,-0.6764780557095155,1,-0.5903845438019593,0.9249497336529027,0.38514010796020937,False,-0.7488764464642184,False,0.12492362380414859,0,0,0,0,0,0,0,0,0,1,0,0
-0.8441613851553454,-0.6764780557095155,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,1.5218132713527752,0,1,0,0,0,0,0,0,0,1,1,0
-0.8403588563933845,-0.6764780557095155,1,-0.5903845438019593,0.604923449050626,0.529825732022787,False,-0.7488764464642184,False,-0.6967761688715142,0,0,1,0,0,0,0,1,0,1,0,0
-0.8365563276314234,-0.6764780557095155,1,-0.5903845438019593,0.604923449050626,0.529825732022787,False,-0.7488764464642184,True,-0.6967761688715142,0,0,1,0,0,0,0,1,0,0,0,0
-0.8327537988694624,-0.6764780557095155,1,-0.5903845438019593,0.604923449050626,-3.376686117666809,False,-0.7488764464642184,False,0.04275364453658232,0,0,1,0,0,1,0,0,0,1,0,0
-0.8289512701075014,-0.6764780557095155,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,0.04275364453658232,0,0,0,1,0,1,0,0,1,1,1,0
-0.8251487413455404,-0.6764780557095155,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,0.04275364453658232,0,0,0,1,0,1,0,0,1,1,1,0
-0.8213462125835794,-0.6764780557095155,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-0.7488764464642184,False,-0.36809625180124905,0,0,0,0,1,0,0,0,0,1,0,0
-0.8175436838216183,-0.6460087830529662,1,-0.5903845438019593,0.604923449050626,-0.04891676422752351,False,-0.7488764464642184,False,-1.1076260652093455,0,0,0,0,0,0,0,0,0,1,0,0
-0.8137411550596574,-0.6460087830529662,1,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.7488764464642184,False,0.04275364453658232,0,1,0,0,0,0,0,0,0,1,0,0
-0.8099386262976963,-0.6460087830529662,1,-0.5903845438019593,0.604923449050626,0.09576885983505412,False,-0.7488764464642184,False,-0.8611161274066467,0,0,1,0,0,0,0,0,0,1,0,0
-0.8061360975357353,-0.6460087830529662,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-0.7488764464642184,False,-0.6967761688715142,0,0,0,0,1,0,0,0,0,1,0,0
-0.8023335687737743,-0.6155395103964167,1,1.18759998315204,-1.955286827767587,0.529825732022787,False,-0.7488764464642184,False,-0.4502662310688153,0,0,0,0,0,0,0,0,0,1,0,0
-0.7985310400118133,-0.6155395103964167,1,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.7488764464642184,False,-0.6146061896039479,0,1,0,0,0,0,0,0,0,1,0,0
-0.7947285112498522,-0.6155395103964167,1,-0.5903845438019593,0.604923449050626,0.09576885983505412,False,-0.7488764464642184,False,0.7001134786771125,0,0,1,0,0,1,0,0,0,1,1,0
-0.7909259824878913,-0.6155395103964167,1,-0.5903845438019593,0.604923449050626,-0.4829736364152564,False,-0.7488764464642184,False,1.2753033335500763,0,0,1,0,0,1,0,0,0,1,1,0
-0.7871234537259303,-0.6155395103964167,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.7488764464642184,False,0.7822834579446788,0,0,0,1,0,0,0,0,0,1,1,0
-0.7833209249639692,-0.6155395103964167,1,-0.5903845438019593,0.604923449050626,-0.9170305086029893,False,-0.7488764464642184,False,-1.4363059822796105,0,0,0,0,1,0,0,0,0,1,0,0
-0.7795183962020082,-0.5850702377398674,1,-0.5903845438019593,0.604923449050626,-2.219201125166188,False,-0.4456646941402606,False,1.1931333542825102,0,0,0,0,0,1,0,0,0,1,1,0
-0.7757158674400472,-0.5850702377398674,1,-0.5903845438019593,0.604923449050626,-2.219201125166188,False,-0.4456646941402606,False,-0.943286106674213,0,0,0,0,0,1,0,0,0,1,0,0
-0.7719133386780862,-0.5850702377398674,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,1.5218132713527752,0,1,0,0,0,0,0,0,0,1,1,0
-0.7681108099161251,-0.5850702377398674,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.4456646941402606,False,0.37143356160684743,0,0,1,0,0,0,1,0,0,1,0,0
-0.7643082811541642,-0.5850702377398674,1,-0.5903845438019593,0.604923449050626,0.09576885983505412,False,-0.4456646941402606,False,-0.5324362103363816,0,0,1,0,0,0,1,0,0,1,0,0
-0.7605057523922031,-0.5850702377398674,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.4456646941402606,False,-0.4502662310688153,0,0,1,0,0,0,1,0,0,1,0,0
-0.7567032236302421,-0.5850702377398674,0,-1.4793768072789588,-0.9952079739607571,0.529825732022787,True,-0.4456646941402606,False,-1.1076260652093455,0,0,0,1,0,0,0,0,0,1,0,0
-0.7529006948682812,-0.5850702377398674,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-0.4456646941402606,False,-1.0254560859417792,0,0,0,0,1,0,0,0,0,1,0,0
-0.7490981661063201,-0.5546009650833181,1,1.18759998315204,-1.955286827767587,0.529825732022787,True,-0.4456646941402606,False,-1.271966023744478,0,0,0,0,0,1,0,0,0,1,0,0
-0.7452956373443591,-0.5546009650833181,1,1.18759998315204,-1.955286827767587,0.529825732022787,True,-0.4456646941402606,False,-1.6828159200823094,0,0,0,0,0,1,0,0,0,1,0,0
-0.741493108582398,-0.5546009650833181,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,0.04275364453658232,0,1,0,0,0,0,0,0,0,1,0,0
-0.7376905798204371,-0.5546009650833181,1,-0.5903845438019593,0.2848971644483494,0.529825732022787,False,-0.4456646941402606,False,-0.6146061896039479,0,0,1,0,0,0,0,0,0,1,0,0
-0.733888051058476,-0.5546009650833181,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,1.0287933957473776,0,0,0,1,0,0,0,0,0,1,1,0
-0.730085522296515,-0.5546009650833181,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-0.4456646941402606,False,-0.4502662310688153,0,0,0,0,1,1,0,0,0,1,0,0
-0.726282993534554,-0.5546009650833181,1,-0.5903845438019593,0.604923449050626,-1.3510873807907222,False,-0.4456646941402606,False,-0.943286106674213,0,0,0,0,1,1,0,0,0,1,0,0
-0.722480464772593,-0.5241316924267687,1,-0.5903845438019593,-0.35515540475620383,0.38514010796020937,False,-0.4456646941402606,False,-1.4363059822796105,0,0,0,0,0,1,0,0,0,1,0,0
-0.718677936010632,-0.5241316924267687,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-0.4456646941402606,False,-1.7649858993498757,0,0,0,0,0,1,0,0,0,1,0,0
-0.7148754072486709,-0.5241316924267687,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,0.6179434994095462,0,1,0,0,0,0,0,0,0,1,1,0
-0.71107287848671,-0.5241316924267687,1,-0.5903845438019593,0.604923449050626,0.529825732022787,False,-0.4456646941402606,False,0.37143356160684743,0,0,1,0,0,0,0,0,0,1,0,0
-0.7072703497247489,-0.5241316924267687,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,1.439643292085209,0,0,0,1,0,0,0,0,0,1,1,0
-0.7034678209627879,-0.5241316924267687,1,0.7431038514135402,2.2050548720620093,0.529825732022787,False,-0.4456646941402606,False,-1.0254560859417792,0,0,0,0,1,1,0,0,0,1,0,0
-0.6996652922008268,-0.5241316924267687,1,-1.4793768072789588,-0.9952079739607571,0.529825732022787,True,-0.4456646941402606,False,-1.600645940814743,0,0,0,0,1,1,0,0,0,1,0,0
-0.6958627634388659,-0.4936624197702194,1,-0.5903845438019593,0.604923449050626,-2.219201125166188,False,-0.4456646941402606,False,1.0287933957473776,0,0,0,0,0,0,0,0,0,1,1,0
-0.6920602346769048,-0.4936624197702194,1,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,1.6039832506203415,0,1,0,0,0,0,0,0,0,1,1,0
-0.6882577059149438,-0.4936624197702194,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-0.4456646941402606,False,-0.5324362103363816,0,0,1,0,0,1,0,0,0,1,0,0
-0.6844551771529828,-0.4936624197702194,1,-0.5903845438019593,0.604923449050626,0.529825732022787,False,-0.4456646941402606,False,-0.4502662310688153,0,0,1,0,0,1,0,0,0,1,0,0
-0.6806526483910218,-0.4936624197702194,0,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.4456646941402606,False,1.110963375014944,0,0,0,1,0,0,0,0,0,1,1,0
-0.6768501196290608,-0.4936624197702194,1,-0.5903845438019593,0.604923449050626,-0.7723448845404117,False,-0.4456646941402606,False,0.4536035408744137,0,0,0,0,1,0,0,0,0,1,1,0
-0.6730475908670998,-0.46319314711367005,1,-2.3683690707559584,1.565002302857456,0.529825732022787,True,-0.4456646941402606,False,-0.5324362103363816,0,0,0,0,0,0,0,0,0,1,0,0
-0.6692450621051388,-0.46319314711367005,1,1.18759998315204,-0.9952079739607571,0.529825732022787,True,-0.4456646941402606,False,-0.36809625180124905,0,1,0,0,0,0,0,0,0,1,0,0
-0.6654425333431777,-0.46319314711367005,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.4456646941402606,False,-0.2037562932661165,0,0,1,0,0,0,1,0,0,1,0,0
-0.6616400045812167,-0.46319314711367005,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.4456646941402606,False,-1.6828159200823094,0,0,1,0,0,0,1,0,0,1,0,0
-0.6578374758192557,-0.46319314711367005,1,-0.5903845438019593,0.604923449050626,0.529825732022787,True,-0.4456646941402606,False,-1.7649858993498757,0,0,1,0,0,0,1,0,0,1,0,0
-0.6540349470572947,-0.46319314711367005,0,1.18759998315204,-0.9952079739607571,0.529825732022787,False,-0.4456646941402606,False,0.04275364453658232,0,0,0,1,0,0,0,0,1,1,1,0
-0.6502324182953336,-0.46319314711367005,1,-0.5903845438019593,0.604923449050626,0.38514010796020937,False,-0.4456646941402606,False,1.0287933957473776,0,0,0,0,1,1,0,0,0,1,1,0
-0.6464298895333727,-0.46319314711367005,1,-0.5903845438019593,0.604923449050626,-2.219201125166188,False,-0.4456646941402606,False,0.2892635823392811,0,0,0,0,1,1,0,0,0,1,0,0
