sr_no
-0.6919521298779366
-0.6832483295021136
-0.6745445291262904
-0.6658407287504673
-0.6571369283746442
-0.6484331279988211
-0.6397293276229981
-0.6310255272471749
-0.6223217268713518
-0.6136179264955287
-0.6049141261197056
-0.5962103257438826
-0.5875065253680594
-0.5788027249922363
-0.5700989246164132
-0.5613951242405901
-0.552691323864767
-0.5439875234889439
-0.5352837231131208
-0.5265799227372977
-0.5178761223614746
-0.5091723219856514
-0.5004685216098284
-0.4917647212340053
-0.4830609208581822
-0.47435712048235906
-0.465653320106536
-0.45694951973071285
-0.44824571935488977
-0.43954191897906664
-0.43083811860324356
-0.4221343182274205
-0.41343051785159735
-0.40472671747577427
-0.39602291709995113
-0.38731911672412805
-0.378615316348305
-0.36991151597248184
-0.36120771559665876
-0.35250391522083563
-0.34380011484501255
-0.3350963144691894
-0.32639251409336634
-0.31768871371754326
-0.3089849133417201
-0.30028111296589705
-0.2915773125900739
-0.28287351221425083
-0.2741697118384277
-0.2654659114626046
-0.25676211108678154
-0.2480583107109584
-0.2393545103351353
-0.23065070995931222
-0.22194690958348912
-0.213243109207666
-0.2045393088318429
-0.1958355084560198
-0.1871317080801967
-0.17842790770437358
-0.1697241073285505
-0.1610203069527274
-0.1523165065769043
-0.14361270620108119
-0.13490890582525808
-0.12620510544943497
-0.11750130507361188
-0.10879750469778877
-0.10009370432196568
-0.09138990394614258
-0.08268610357031947
-0.07398230319449636
-0.06527850281867327
-0.056574702442850164
-0.047870902067027064
-0.03916710169120396
-0.03046330131538086
-0.021759500939557756
-0.013055700563734653
-0.0043519001879115515
0.0043519001879115515
0.013055700563734653
0.021759500939557756
0.03046330131538086
0.03916710169120396
0.047870902067027064
0.056574702442850164
0.06527850281867327
0.07398230319449636
0.08268610357031947
0.09138990394614258
0.10009370432196568
0.10879750469778877
0.11750130507361188
0.12620510544943497
0.13490890582525808
0.14361270620108119
0.1523165065769043
0.1610203069527274
0.1697241073285505
0.17842790770437358
0.1871317080801967
0.1958355084560198
0.2045393088318429
0.213243109207666
0.22194690958348912
0.23065070995931222
0.2393545103351353
0.2480583107109584
0.25676211108678154
0.2654659114626046
0.2741697118384277
0.28287351221425083
0.2915773125900739
0.30028111296589705
0.3089849133417201
0.31768871371754326
0.32639251409336634
0.3350963144691894
0.34380011484501255
0.35250391522083563
0.36120771559665876
0.36991151597248184
0.378615316348305
0.38731911672412805
0.39602291709995113
0.40472671747577427
0.41343051785159735
0.4221343182274205
0.43083811860324356
0.43954191897906664
0.44824571935488977
0.45694951973071285
0.465653320106536
0.47435712048235906
0.4830609208581822
0.4917647212340053
0.5004685216098284
0.5091723219856514
0.5178761223614746
0.5265799227372977
0.5352837231131208
0.5439875234889439
0.552691323864767
0.5613951242405901
0.5700989246164132
0.5788027249922363
0.5875065253680594
0.5962103257438826
0.6049141261197056
0.6136179264955287
0.6223217268713518
0.6310255272471749
0.6397293276229981
0.6484331279988211
0.6571369283746442
0.6658407287504673
0.6745445291262904
0.6832483295021136
0.6919521298779366
0.7006559302537597
0.7093597306295828
0.718063531005406
0.7267673313812291
0.7354711317570521
0.7441749321328752
0.7528787325086983
0.7615825328845215
0.7702863332603446
0.7789901336361676
0.7876939340119907
0.7963977343878138
0.805101534763637
0.8138053351394601
0.8225091355152832
0.8312129358911062
0.8399167362669294
0.8486205366427525
0.8573243370185756
0.8660281373943987
0.8747319377702217
0.8834357381460449
0.892139538521868
0.9008433388976911
0.9095471392735142
0.9182509396493372
0.9269547400251604
0.9356585404009835
0.9443623407768066
0.9530661411526297
0.9617699415284529
0.9704737419042759
0.979177542280099
0.9878813426559221
0.9965851430317452
1.0052889434075682
1.0139927437833913
1.0226965441592144
1.0314003445350377
1.0401041449108608
1.0488079452866839
1.057511745662507
1.06621554603833
1.074919346414153
1.0836231467899762
1.0923269471657993
1.1010307475416223
1.1097345479174456
1.1184383482932687
1.1271421486690918
1.1358459490449149
1.144549749420738
1.153253549796561
1.161957350172384
1.1706611505482072
1.1793649509240303
1.1880687512998536
1.1967725516756766
1.2054763520514997
1.2141801524273228
1.2228839528031459
1.231587753178969
1.240291553554792
1.2489953539306151
1.2576991543064382
1.2664029546822613
1.2751067550580846
1.2838105554339077
1.2925143558097307
1.3012181561855538
1.3099219565613769
1.3186257569372
1.327329557313023
1.3360333576888461
1.3447371580646692
1.3534409584404925
1.3621447588163156
1.3708485591921387
1.3795523595679617
1.3882561599437848
1.396959960319608
1.405663760695431
1.414367561071254
1.4230713614470771
1.4317751618229002
1.4404789621987235
1.4491827625745466
1.4578865629503697
1.4665903633261927
1.4752941637020158
1.483997964077839
1.492701764453662
1.501405564829485
1.5101093652053081
1.5188131655811314
1.5275169659569545
1.5362207663327776
1.5449245667086007
1.5536283670844238
1.5623321674602468
1.57103596783607
1.579739768211893
1.588443568587716
1.5971473689635394
1.6058511693393624
1.6145549697151855
1.6232587700910086
1.6319625704668317
1.6406663708426548
1.6493701712184778
1.658073971594301
1.666777771970124
1.675481572345947
1.6841853727217704
1.6928891730975935
1.7015929734734165
1.7102967738492396
1.7190005742250627
1.7277043746008858
